CVE-2019-17564,Unsafe deserialization occurs within a Dubbo application which,, has HTTP remoting enabled. An attacker may submit a POST request with a Java object in it to completely compromise a Provider instance of Apache Dubbo,,,
CVE-2019-17565,There is a vulnerability in Apache Traffic Server 6.0.0 to 6.2.3,,,,, a vulnerability
CVE-2019-17579,SonarSource SonarQube before 7.8,, has XSS in project links on account/projects.,,,
CVE-2019-17580,tonyy dormsystem through 1.3,, allows SQL Injection in admin.php.,,,
CVE-2019-17581,tonyy dormsystem through 1.3,, allows DOM XSS.,,,
CVE-2019-17594,There is a heap-based buffer over-read in the _nc_find_entry function in tinfo/comp_hash.c in the terminfo library in ncurses before 6.1-20191012.,,,,, a heap-based buffer over-read
CVE-2019-17595,There is a heap-based buffer over-read in the fmt_entry function in tinfo/comp_hash.c in the terminfo library in ncurses before 6.1-20191012.,,,,, a heap-based buffer over-read
CVE-2019-17599,The quiz-master-next (aka Quiz And Survey Master) plugin before 6.3.5 for WordPress *** admin/quiz-options-page.php. The attack vector is: When the Administrator is logged in,,,,,
CVE-2019-17600,Intelbras IWR 1000N 1.6.4 devices,, allow disclosure of the administrator login name and password because v1/system/user is mishandled.,,,
CVE-2019-17607,HongCMS 3.0.0,, has XSS,via the install/index.php servername parameter.,,
CVE-2019-17608,HongCMS 3.0.0,, has XSS,via the install/index.php dbname parameter.,,
CVE-2019-17609,HongCMS 3.0.0,, has XSS,via the install/index.php dbusername parameter.,,
CVE-2019-17610,HongCMS 3.0.0,, has XSS,via the install/index.php dbpassword parameter.,,
CVE-2019-17611,HongCMS 3.0.0,, has XSS,via the install/index.php tableprefix parameter.,,
CVE-2019-17626,ReportLab through 3.5.26,, allows remote code execution because of toColor(eval(arg)) in colors.py,,,
CVE-2019-17627,The Yale Bluetooth Key application for mobile devices,, allows unauthorized unlock actions ,by sniffing Bluetooth Low Energy (BLE) traffic during one authorized unlock action,,
CVE-2019-17629,CMS Made Simple (CMSMS) 2.2.11,, allows stored XSS by an admin,"via a crafted image filename on the """"file manager > upload images"""" screen.",,
CVE-2019-17630,CMS Made Simple (CMSMS) 2.2.11,, allows stored XSS by an admin,"via a crafted image filename on the """"News > Add Article"""" screen.",,
CVE-2019-17635,Eclipse Memory Analyzer version 1.9.1 and earlier is subject to a deserialization vulnerability if an index file of a parsed heap dump is replaced by a malicious version and the heap dump is reopened in Memory Analyzer. The user must chose to reopen an already parsed heap dump with an untrusted index for the problem to occur. The problem can be averted if the index files from an untrusted source are deleted and the heap dump is opened and reparsed. Also some local configuration data is subject to a deserialization vulnerability if the local data were to be replaced with a malicious version. This can be averted if the local configuration data stored on the file system cannot be changed by an attacker. The vulnerability could possibly,, allow code execution on the local system.,,,
CVE-2019-17663,D-Link DIR-866L 1.03B04 devices,, allow XSS,via HtmlResponseMessage in the device common gateway interface,,
CVE-2019-17667,Comtech H8 Heights Remote Gateway 2.5.1 devices,, allow XSS and HTML injection,via the Site Name (aka SiteName) field.,,
CVE-2019-17668,Samsung Galaxy S10 and Note10 devices,, allow unlock operations,via unregistered fingerprints in certain situations involving a third-party screen protector.,,
CVE-2019-17669,WordPress before 5.2.4,, has a Server Side Request Forgery (SSRF) vulnerability because URL validation does not consider the interpretation of a name as a series of hex characters.,,,
CVE-2019-17670,WordPress before 5.2.4,, has a Server Side Request Forgery (SSRF) vulnerability because Windows paths are mishandled during certain validation of relative URLs.,,,
CVE-2019-18178,Real Time Engineers FreeRTOS+FAT 160919a,, has a use after free. The function FF_Close() is defined in ff_file.c. The file handler pxFile is freed by ffconfigFREE,,,
CVE-2019-18209,templates/pad.html in Etherpad-Lite 1.7.5,, has XSS when the browser does not encode the path of the URL,,,
CVE-2019-18214,The Video_Converter app 0.1.0 for Nextcloud,, allows denial of service (CPU and memory consumption),via multiple concurrent conversions because many FFmpeg processes may be running at once. (The workload is not queued for serial execution.),,
CVE-2019-18221,CoreHR Core Portal before 27.0.7,, allows stored XSS.,,,
CVE-2019-18224,idn2_to_ascii_4i in lib/lookup.c in GNU libidn2 before 2.1.1,, has a heap-based buffer overflow,via a long domain string.,,
CVE-2019-18282,The flow_dissector feature in the Linux kernel 4.3 through 5.x before 5.3.10,, has a device tracking vulnerability,,,
CVE-2019-18349,HotkeyP through 4.9 r96,, allows privilege escalation in the privilege function in Commands.cpp.,,,
CVE-2019-18361,JetBrains IntelliJ IDEA before 2019.2,, allows local user privilege escalation,,,
CVE-2019-18376,A CSRF token disclosure vulnerability,, allows a remote attacker,,,
CVE-2019-18408,archive_read_format_rar_read_data in archive_read_support_format_rar.c in libarchive before 3.4.0,, has a use-after-free in a certain ARCHIVE_FAILED situation,,,
CVE-2019-18409,The ruby_parser-legacy (aka legacy) gem 1.0.0 for Ruby,, allows local privilege escalation because of world-writable files. For example,,,
CVE-2019-18411,Zoho ManageEngine ADSelfService Plus 5.x through 5803,, has CSRF on the users' profile information page. Users who are attacked with this vulnerability will be forced to modify their enrolled information,,,
CVE-2019-18412,JetBrains IDETalk plugin before version 193.4099.10,, allows XXE,,,
CVE-2019-18415,Sourcecodester Restaurant Management System 1.0,, allows XSS,"via the """"send a message"""" screen.",,
CVE-2019-18416,Sourcecodester Restaurant Management System 1.0,, allows XSS,via the Last Name field of a member.,,
CVE-2019-18567,Bromium client version 4.0.3.2060 and prior to 4.1.7 Update 1,, has an out of bound read results in race condition causing Kernel memory leaks or denial of service.,,,
CVE-2019-18608,Cezerin v0.33.0,, allows unauthorized order-information modification because certain internal attributes can be overwritten,via a conflicting name when processing order requests. Hence,,
CVE-2019-18632,European Commission eIDAS-Node Integration Package before 2.3.1,, allows Certificate Faking because an attacker can sign a manipulated SAML response with a forged certificate.,,,
CVE-2019-18633,European Commission eIDAS-Node Integration Package before 2.3.1,, has Missing Certificate Validation because a certain ExplicitKeyTrustEvaluator return value is not checked. NOTE: only 2.1 is confirmed to be affected.,,,
CVE-2019-18652,A DOM based XSS vulnerability,, has been identified on the WatchGuard XMT515 through 12.1.3,,,
CVE-2019-18656,Pimcore 6.2.3,, has XSS in the translations grid because bundles/AdminBundle/Resources/public/js/pimcore/settings/translations.js mishandles certain HTML elements.,,,
CVE-2019-18657,ClickHouse before 19.13.5.44,, allows HTTP header injection,via the url table function.,,
CVE-2019-1866,Cisco Webex Business Suite before 39.1.0 contains a vulnerability that could,, allow an unauthenticated,,,
CVE-2019-18660,The Linux kernel before 5.4.1 on powerpc,, allows Information Exposure because the Spectre-RSB mitigation is not in place for all applicable CPUs,,,
CVE-2019-18664,The Log module in SECUDOS DOMOS before 5.6,, allows XSS.,,,
CVE-2019-18665,The Log module in SECUDOS DOMOS before 5.6,, allows local file inclusion.,,,
CVE-2019-18671,Insufficient checks in the USB packet handling of the ShapeShift KeepKey hardware wallet before firmware 6.2.2,, allow out-of-bounds writes in the .bss segment,via WebUSB.,,
CVE-2019-18784,SuiteCRM 7.10.x versions prior to 7.10.21 and 7.11.x versions prior to 7.11.9,, allow SQL Injection.,,,
CVE-2019-18793,Parallels Plesk Panel 9.5,, allows XSS in target/locales/tr-TR/help/index.htm?,"via the """"fileName"""" parameter.",,
CVE-2019-18797,LibSass 3.6.1,, has uncontrolled recursion in Sass::Eval::operator()(Sass::Binary_Expression*) in eval.cpp.,,,
CVE-2019-18798,LibSass before 3.6.3,, allows a heap-based buffer over-read in Sass::weaveParents in ast_sel_weave.cpp.,,,
CVE-2019-18799,LibSass before 3.6.3,, allows a NULL pointer dereference in Sass::Parser::parseCompoundSelector in parser_selectors.cpp.,,,
CVE-2019-18804,DjVuLibre 3.5.27,, has a NULL pointer dereference in the function DJVU::filter_fv at IW44EncodeCodec.cpp.,,,
CVE-2019-18815,PopojiCMS 2.0.1,, allows refer= Open Redirection.,,,
CVE-2019-18816,po-admin/route.php?mod=post&act=edit in PopojiCMS 2.0.1,, allows post[1][content]= stored XSS.,,,
CVE-2019-18819,Eximious Logo Designer 3.82,, has a User Mode Write AV starting at ExiVectorRender!StrokeText_Blend+0x00000000000003a7.,,,
CVE-2019-18820,Eximious Logo Designer 3.82,, has Heap Corruption starting at ntdll!RtlpNtMakeTemporaryKey+0x0000000000001a78.,,,
CVE-2019-18821,Eximious Logo Designer 3.82,, has a User Mode Write AV starting at ExiCustomPathLib!ExiCustomPathLib::CGradientColorsProfile::BuildGradientColorsTable+0x0000000000000053.,,,
CVE-2019-18823,HTCondor up to and including stable series 8.8.6 and development series 8.9.4,, has Incorrect Access Control. It is possible to use a different authentication method to submit a job than the administrator has specified. If the administrator has configured the READ or WRITE methods to include CLAIMTOBE,,,
CVE-2019-18831,Barco ClickShare Button R9861500D01 devices before 1.9.0,, allow Information Exposure. The encrypted ClickShare Button firmware contains the private key of a test device-certificate.,,,
CVE-2019-18836,Envoy 1.12.0,, allows a remote denial of service because of resource loops,,,
CVE-2019-18839,FUDForum 3.0.9 ,,remote code execution,,, Stored XSS via the nlogin parameter. This may
CVE-2019-18846,OX App Suite through 7.10.2,, allows SSRF.,,,
CVE-2019-18859,Digi AnywhereUSB 14,, allows XSS,via a link for the Digi Page.,,
CVE-2019-18862,maidag in GNU Mailutils before 3.8 is installed setuid and,, allows local privilege escalation in the url mode.,,,
CVE-2019-18873,FUDForum 3.0.9 ,,remote code execution,,, Stored XSS via the User-Agent HTTP header. This may
CVE-2019-18881,WSO2 IS as Key Manager 5.7.0,, allows unauthenticated reflected XSS in the dashboard user profile.,,,
CVE-2019-18882,WSO2 IS as Key Manager 5.7.0,, allows stored XSS in download-userinfo.jag because Content-Type is mishandled.,,,
CVE-2019-18884,index.php/team_members/add_team_member in RISE Ultimate Project Manager 2.3,, has CSRF for adding authorized users.,,,
CVE-2019-18885,fs/btrfs/volumes.c in the Linux kernel before 5.1,, allows a btrfs_verify_dev_extents NULL pointer dereference,via a crafted btrfs image because fs_devices->devices is mishandled within find_device,,
CVE-2019-18895,Scanguard through 2019-11-12 on Windows,, has Insecure Permissions for the installation directory,,,
CVE-2019-18916,A potential security vulnerability,, has been identified for HP LaserJet Solution Software (for certain HP LaserJet Printers) which may lead to unauthorized elevation of privilege on the client.,,,
CVE-2019-18917,A potential security vulnerability,, has been identified for certain HP Printers and All-in-Ones that would allow bypassing account lockout.,,,
CVE-2019-18928,Cyrus IMAP 2.5.x before 2.5.14 and 3.x before 3.0.12,, allows privilege escalation because an HTTP request may be interpreted in the authentication context of an unrelated previous request that arrived over the same connection.,,,
CVE-2019-18931,Western Digital My Cloud EX2 Ultra firmware 2.31.195,, allows a Buffer Overflow with Extended Instruction Pointer (EIP) control,via crafted GET/POST parameters.,,
CVE-2019-18932,log.c in Squid Analysis Report Generator (sarg) through 2.3.11,, allows local privilege escalation. By default,,,
CVE-2019-18954,Pomelo v2.2.5,, allows external control of critical state data. A malicious user input can corrupt arbitrary methods and attributes in template/game-server/app/servers/connector/handler/entryHandler.js because certain internal attributes can be overwritten,via a conflicting name. Hence,,
CVE-2019-18955,The web console in Lansweeper 7.2.105.2,, has XSS,via the URL path. Product vulnerability has been fixed and disclosed within changelog as of 02 Dec 2019.,,
CVE-2019-18957,Microstrategy Library in MicroStrategy before 2019 before 11.1.3,, has reflected XSS.,,,
CVE-2019-18982,bundles/AdminBundle/Controller/Admin/EmailController.php in Pimcore before 6.3.0,, allows script execution in the Email Log preview window because of the lack of a Content-Security-Policy header.,,,
CVE-2019-18988,TeamViewer Desktop through 14.7.1965,, allows a bypass of remote-login access control because the same key is used for different customers' installations. It used a shared AES key for all installations since at least as far back as v7.0.43148,,,
CVE-2019-19007,Intelbras IWR 3000N 1.8.7 devices,, allow disclosure of the administrator login name and password because v1/system/user is mishandled,,,
CVE-2019-19011,MiniUPnP ngiflib 0.4,, has a NULL pointer dereference in GifIndexToTrueColor in ngiflib.c,via a file that lacks a palette.,,
CVE-2019-19022,iTerm2 through 3.3.6,, has potentially insufficient documentation about the presence of search history in com.googlecode.iterm2.plist,,,
CVE-2019-19023,Cloud Native Computing Foundation Harbor prior to 1.8.6 and 1.9.3,, has a Privilege Escalation Vulnerability in the VMware Harbor Container Registry for the Pivotal Platform.,,,
CVE-2019-19025,Cloud Native Computing Foundation Harbor prior to 1.8.6 and 1.9.3,, allows CSRF in the VMware Harbor Container Registry for the Pivotal Platform.,,,
CVE-2019-19026,Cloud Native Computing Foundation Harbor prior to 1.8.6 and 1.9.3,, allows SQL Injection,via project quotas in the VMware Harbor Container Registry for the Pivotal Platform.,,
CVE-2019-19029,Cloud Native Computing Foundation Harbor prior to 1.8.6 and 1.9.3,, allows SQL Injection,via user-groups in the VMware Harbor Container Registry for the Pivotal Platform.,,
CVE-2019-19030,Cloud Native Computing Foundation Harbor before 1.10.3 and 2.x before 2.0.1,, allows resource enumeration because unauthenticated API calls reveal (via the HTTP status code) whether a resource exists.,,,
CVE-2019-19031,Easy XML Editor through v1.7.8 *** XML Parsing. The attack vector is: Specially crafted XML payload.,,,,,
CVE-2019-19035,jhead 3.03 *** ReadJpegSections and process_SOFn in jpgfile.c. The attack vector is: Open a specially crafted JPEG file.,,,,,
CVE-2019-19036,btrfs_root_node in fs/btrfs/ctree.c in the Linux kernel through 5.3.12,, allows a NULL pointer dereference because rcu_dereference(root->node) can be zero.,,,
CVE-2019-19037,ext4_empty_dir in fs/ext4/namei.c in the Linux kernel through 5.3.12,, allows a NULL pointer dereference because ext4_read_dirblock(inode,,,
CVE-2019-19040,KairosDB through 1.2.2,, has XSS in view.html because of showErrorMessage in js/graph.js,,,
CVE-2019-19086,Gitlab Enterprise Edition (EE) before 12.5.1,, has Insecure Permissions (issue 1 of 2).,,,
CVE-2019-19087,Gitlab Enterprise Edition (EE) before 12.5.1,, has Insecure Permissions (issue 2 of 2).,,,
CVE-2019-19088,Gitlab Enterprise Edition (EE) 11.3 through 12.4.2,, allows Directory Traversal.,,,
CVE-2019-19094,Lack of input checks for SQL queries in ABB eSOMS versions 3.9 to 6.0.3 might,, allow an attacker SQL injection attacks against the backend database.,,,
CVE-2019-19096,The Redis data structure component used in ABB eSOMS versions 6.0 to 6.0.2 stores credentials in clear text. If an attacker,, has file system access,,,
CVE-2019-19109,The wpForo plugin 1.6.5 for WordPress,, allows wp-admin/admin.php?page=wpforo-usergroups CSRF.,,,
CVE-2019-19110,The wpForo plugin 1.6.5 for WordPress,, allows XSS,via the wp-admin/admin.php?page=wpforo-phrases s parameter.,,
CVE-2019-19111,The wpForo plugin 1.6.5 for WordPress,, allows XSS,via the wp-admin/admin.php?page=wpforo-phrases langid parameter.,,
CVE-2019-19112,The wpForo plugin 1.6.5 for WordPress,, allows XSS involving the wpf-dw-td-value class of dashboard.php.,,,
CVE-2019-19113,main/resources/mapper/NewBeeMallGoodsMapper.xml in newbee-mall (aka New Bee) before 2019-10-23,, allows search?goodsCategoryId=&keyword= SQL Injection.,,,
CVE-2019-19118,Django 2.1 before 2.1.15 and 2.2 before 2.2.8,, allows unintended model editing. A Django model admin displaying inline related models,,,
CVE-2019-1913,Multiple vulnerabilities in the web management interface of Cisco Small Business 220 Series Smart Switches could,, allow an unauthenticated,,,
CVE-2019-19160,Reportexpress ProPlus contains a vulnerability that could,, allow an arbitrary code execution by inserted VBscript into the configure file(rxp).,,,
CVE-2019-19198,The Scoutnet Kalender plugin 1.1.0 for WordPress,, allows XSS.,,,
CVE-2019-19199,REDDOXX MailDepot 2032 SP2 2.2.1242,, has Insufficient Session Expiration because tokens are not invalidated upon a logout.,,,
CVE-2019-19207,rConfig 3.9.2,, allows devices.php?searchColumn= SQL injection.,,,
CVE-2019-19208,Codiad Web IDE through 2.8.4,, allows PHP Code injection.,,,
CVE-2019-19209,Dolibarr ERP/CRM before 10.0.3,, allows SQL Injection.,,,
CVE-2019-19211,Dolibarr ERP/CRM before 10.0.3,, has an Insufficient Filtering issue that can lead to user/card.php XSS.,,,
CVE-2019-19216,BMC Control-M/Agent 7.0.00.000,, has an Insecure File Copy.,,,
CVE-2019-19217,BMC Control-M/Agent 7.0.00.000,, allows OS Command Injection.,,,
CVE-2019-19218,BMC Control-M/Agent 7.0.00.000,, has Insecure Password Storage.,,,
CVE-2019-19219,BMC Control-M/Agent 7.0.00.000,, allows Arbitrary File Download.,,,
CVE-2019-19220,BMC Control-M/Agent 7.0.00.000,, allows OS Command Injection (issue 2 of 2).,,,
CVE-2019-19229,admincgi-bin/service.fcgi on Fronius Solar Inverter devices before 3.14.1 (HM 1.12.1),, allows action=download&filename= Directory Traversal.,,,
CVE-2019-19240,Embedthis GoAhead before 5.0.1,, has a limited length and can overflow. This can cause a copy of the Host header to fail,, mishandles redirected HTTP requests with a large Host header. The GoAhead WebsRedirect uses a static host buffer that,
CVE-2019-19244,sqlite3Select in select.c in SQLite 3.30.1,, allows a crash if a sub-select uses both DISTINCT and window functions,,,
CVE-2019-19245,NAPC Xinet Elegant 6 Asset Library 6.1.655,, allows Pre-Authentication SQL Injection,via the /elegant6/login LoginForm[username] field when double quotes are used.,,
CVE-2019-19247,Electronic Arts Origin through 10.5.x,, allows Elevation of Privilege (issue 1 of 2).,,,
CVE-2019-19248,Electronic Arts Origin through 10.5.x,, allows Elevation of Privilege (issue 2 of 2).,,,
CVE-2019-19250,OpenTrade before 2019-11-23,, allows SQL injection,,,
CVE-2019-19254,GitLab Community Edition (CE) and Enterprise Edition (EE). 9.6 and later through 12.5,, has Incorrect Access Control.,,,
CVE-2019-19255,GitLab Enterprise Edition (EE) 12.3 and later through 12.5,, has Incorrect Access Control.,,,
CVE-2019-19256,GitLab Enterprise Edition (EE) 12.2 and later through 12.5,, has Incorrect Access Control.,,,
CVE-2019-19257,GitLab Community Edition (CE) and Enterprise Edition (EE) through 12.5,, has Incorrect Access Control (issue 1 of 2).,,,
CVE-2019-19258,GitLab Enterprise Edition (EE) 10.8 and later through 12.5,, has Incorrect Access Control.,,,
CVE-2019-19259,GitLab Enterprise Edition (EE) 11.3 and later through 12.5,, allows an Insecure Direct Object Reference (IDOR).,,,
CVE-2019-19260,GitLab Community Edition (CE) and Enterprise Edition (EE) through 12.5,, has Incorrect Access Control (issue 2 of 2).,,,
CVE-2019-19261,GitLab Enterprise Edition (EE) 6.7 and later through 12.5,, allows SSRF.,,,
CVE-2019-19262,GitLab Enterprise Edition (EE) 11.9 and later through 12.5,, has Insecure Permissions.,,,
CVE-2019-19263,GitLab Enterprise Edition (EE) 8.2 and later through 12.5,, has Insecure Permissions.,,,
CVE-2019-19265,IceWarp WebMail Server 12.2.0 and 12.1.x before 12.2.1.1 (and probably earlier versions),, allows XSS (issue 1 of 2) in notes for contacts.,,,
CVE-2019-19266,IceWarp WebMail Server 12.2.0 and 12.1.x before 12.2.1.1 (and probably earlier versions),, allows XSS (issue 2 of 2) in notes for objects.,,,
CVE-2019-19274,typed_ast 1.3.0 and 1.3.1,, has a handle_keywordonly_args out-of-bounds read. An attacker with the ability to cause a Python interpreter to parse Python source (but not necessarily execute it) may be able to crash the interpreter process. This could be a concern,,,
CVE-2019-19275,typed_ast 1.3.0 and 1.3.1,, has an ast_for_arguments out-of-bounds read. An attacker with the ability to cause a Python interpreter to parse Python source (but not necessarily execute it) may be able to crash the interpreter process. This could be a concern,,,
CVE-2019-1930,Multiple vulnerabilities in the RSS dashboard in the web-based management interface of Cisco Firepower Management Center (FMC) could,, allow an unauthenticated,,,
CVE-2019-19306,The Zoho CRM Lead Magnet plugin 1.6.9.1 for WordPress,, allows XSS,via module,,
CVE-2019-19309,GitLab Enterprise Edition (EE) 8.90 and later through 12.5,, has Incorrect Access Control.,,,
CVE-2019-1931,Multiple vulnerabilities in the RSS dashboard in the web-based management interface of Cisco Firepower Management Center (FMC) could,, allow an unauthenticated,,,
CVE-2019-19310,GitLab Enterprise Edition (EE) 9.0 and later through 12.5,, allows Information Disclosure.,,,
CVE-2019-19327,ui/ResultView.js in Wikibase Wikidata Query Service GUI before 0.3.6-SNAPSHOT 2019-11-07,, allows HTML injection when reporting the number of results and number of milliseconds. NOTE: this GUI code is no longer bundled with the Wikibase Wikidata Query Service snapshots,,,
CVE-2019-19328,ui/editor/tooltip/Rdf.js in Wikibase Wikidata Query Service GUI before 0.3.6-SNAPSHOT 2019-11-07,, allows HTML injection in tooltips for entities. NOTE: this GUI code is no longer bundled with the Wikibase Wikidata Query Service snapshots,,,
CVE-2019-19344,There is a use-after-free issue in all samba 4.9.x versions before 4.9.18,,,,, a use-after-free issue
CVE-2019-19356,Netis WF2419 is vulnerable to authenticated Remote Code Execution (RCE) as root through the router Web management page. The vulnerability,, has been found in firmware version V1.2.31805 and V2.2.36123. After one is connected to this page,,,
CVE-2019-19381,oauth/oauth2/v1/saml/ in Abacus OAuth Login 2019_01_r4_20191021_0000 before prior to R4 (20.11.2019 Hotfix),, allows Reflected Cross Site Scripting (XSS),via an error message.,,
CVE-2019-19382,Max Secure Anti Virus Plus 19.0.4.020,, has Insecure Permissions on the installation directory. Local attackers can replace a .exe or .dll file to achieve privilege escalation.,,,
CVE-2019-19383,freeFTPd 1.0.8,, has a Post-Authentication Buffer Overflow,via a crafted SIZE command (this is exploitable even if logging is disabled).,,
CVE-2019-19397,There is a weak algorithm vulnerability in some Huawei products. ,,,,, a weak algorithm vulnerability
CVE-2019-19413,There is an integer overflow vulnerability in LDAP client of some Huawei products. ,,,,, an integer overflow vulnerability
CVE-2019-19414,There is an integer overflow vulnerability in LDAP server of some Huawei products. ,,,,, an integer overflow vulnerability
CVE-2019-1944,Multiple vulnerabilities in the smart tunnel functionality of Cisco Adaptive Security Appliance (ASA) could,, allow an authenticated,,,
CVE-2019-1945,Multiple vulnerabilities in the smart tunnel functionality of Cisco Adaptive Security Appliance (ASA) could,, allow an authenticated,,,
CVE-2019-19453,Wowza Streaming Engine before 4.8.5,, allows XSS (issue 1 of 2). An authenticated user,,,
CVE-2019-19457,SALTO ProAccess SPACE 5.4.3.0,, allows XSS.,,,
CVE-2019-19458,SALTO ProAccess SPACE 5.4.3.0,, allows Directory Traversal in the Data Export feature.,,,
CVE-2019-19463,The Anhui Huami Mi Fit application before 4.0.11 for Android,, has an Unencrypted Update Check.,,,
CVE-2019-19464,The CBC Gem application before 9.24.1 for Android and before 9.26.0 for iOS,, has Unencrypted Analytics.,,,
CVE-2019-19466,SCEditor 2.1.3,, allows XSS.,,,
CVE-2019-19489,SMPlayer 19.5.0,, has a buffer overflow,via a long .m3u file.,,
CVE-2019-19490,LiteManager 4.5.0,," has weak permissions (Everyone: Full Control) in the """"LiteManagerFree - Server"""" folder",,,
CVE-2019-19491,TestLink 1.9.19,, has XSS,via the lib/testcases/archiveData.php edit parameter,,
CVE-2019-19492,FreeSWITCH 1.6.10 through 1.10.1,, has a default password in event_socket.conf.xml.,,,
CVE-2019-19493,Kentico before 12.0.50,, allows file uploads in which the Content-Type header is inconsistent with the file extension,,,
CVE-2019-19496,Alfresco Enterprise before 5.2.5,, allows stored XSS,via an uploaded HTML document.,,
CVE-2019-19499,Grafana <= 6.4.3,, has an Arbitrary File Read vulnerability,,,
CVE-2019-19500,Matrix42 Workspace Management 9.1.2.2765 and below,, allows stored XSS,via unfiltered description parameters,,
CVE-2019-19501,VeraCrypt 1.24,, allows Local Privilege Escalation during execution of VeraCryptExpander.exe.,,,
CVE-2019-19514,Ayision Ays-WR01 v28K.RPT.20161224 devices,, allow stored XSS in basic repeater settings,via an SSID.,,
CVE-2019-19515,Ayision Ays-WR01 v28K.RPT.20161224 devices,, allow stored XSS in wireless settings.,,,
CVE-2019-19521,libc in OpenBSD 6.6,, allows authentication bypass,via the -schallenge username,,
CVE-2019-19540,The ListingPro theme before v2.0.14.2 for WordPress,, has Reflected XSS,via the What field on the homepage.,,
CVE-2019-19541,The ListingPro theme before v2.0.14.2 for WordPress,, has Persistent XSS,via the Best Day/Night field on the new listing submit page.,,
CVE-2019-19542,The ListingPro theme before v2.0.14.2 for WordPress,, has Persistent XSS,via the Good For field on the new listing submit page.,,
CVE-2019-19555,read_textobject in read.c in Xfig fig2dev 3.2.7b,, has a stack-based buffer overflow because of an incorrect sscanf.,,,
CVE-2019-19589,** DISPUTED ** The Lever PDF Embedder plugin 4.4 for WordPress,," has been argued that """"The vulnerability reported in PDF Embedder Plugin is not valid as the plugin itself doesn't control or manage the file upload process. It only serves the uploaded PDF files and the responsibility of uploading PDF file remains with the Site owner of Wordpress installation",, does not block the distribution of polyglot PDF documents that are valid JAR archives. Note: It,
CVE-2019-1959,Multiple vulnerabilities in Cisco Enterprise NFV Infrastructure Software (NFVIS) could,, allow an authenticated,,,
CVE-2019-19596,GitBook through 2.6.9,, allows XSS,via a local .md file.,,
CVE-2019-19597,D-Link DAP-1860 devices before v1.04b03 Beta,, allow arbitrary remote code execution as root without authentication,via shell metacharacters within an HNAP_AUTH HTTP header.,,
CVE-2019-1960,Multiple vulnerabilities in Cisco Enterprise NFV Infrastructure Software (NFVIS) could,, allow an authenticated,,,
CVE-2019-19601,OpenDetex 2.8.5,, has a Buffer Overflow in TexOpen in detex.l because of an incorrect sprintf.,,,
CVE-2019-19605,X-Plane before 11.41,, allows Arbitrary Memory Write,via crafted network packets,,
CVE-2019-19630,HTMLDOC 1.9.7,, allows a stack-based buffer overflow in the hd_strlcpy() function in string.c (when called from render_contents in ps-pdf.cxx),via a crafted HTML document.,,
CVE-2019-19677,arxes-tolina 3.0.0,, allows User Enumeration.,,,
CVE-2019-19690,Trend Micro Mobile Security for Android (Consumer) versions 10.3.1 and below on Android 8.0+,, has an issue in which an attacker could bypass the product's App Password Protection feature.,,,
CVE-2019-19698,marc-q libwav through 2017-04-20,, has a NULL pointer dereference in wav_content_read() at libwav.c.,,,
CVE-2019-19699,There is Authenticated remote code execution in Centreon Infrastructure Monitoring Software through 19.10 via Pollers misconfiguration,,,,, Authenticated remote code execution
CVE-2019-19708,The VisualEditor extension through 1.34 for MediaWiki,, allows XSS,via pasted content containing an element with a data-ve-clipboard-key attribute.,,
CVE-2019-19712,Contao 4.0 through 4.8.5,, has Insecure Permissions. Back end users can manipulate the details view URL to show pages and articles that have not been enabled for them.,,,
CVE-2019-19714,Contao 4.8.4 and 4.8.5,, has Improper Encoding or Escaping of Output. It is possible to inject insert tags into the login module which will be replaced when the page is rendered.,,,
CVE-2019-19719,Tableau Server 10.3 through 2019.4 on Windows and Linux,, allows XSS,via the embeddedAuthRedirect page.,,
CVE-2019-1972,A vulnerability the Cisco Enterprise NFV Infrastructure Software (NFVIS) restricted CLI could,, allow an authenticated,,,
CVE-2019-19720,Yabasic 2.86.1,, has a heap-based buffer overflow in the yylex() function in flex.c,via a crafted BASIC source file.,,
CVE-2019-19725,sysstat through 12.2.0,, has a double free in check_file_actlst in sa_common.c.,,,
CVE-2019-19727,SchedMD Slurm before 18.08.9 and 19.x before 19.05.5,, has weak slurmdbd.conf permissions.,,,
CVE-2019-19740,Octeth Oempro 4.7 and 4.8,, allow SQL injection. The parameter CampaignID in Campaign.Get is vulnerable.,,,
CVE-2019-19746,make_arrow in arrow.c in Xfig fig2dev 3.2.7b,, allows a segmentation fault and out-of-bounds write because of an integer overflow,via a large arrow type.,,
CVE-2019-19747,NeuVector 3.1,, allow authentication,via Active Directory, when configured to,
CVE-2019-19748,The Work Time Calendar app before 4.7.1 for Jira,, allows XSS.,,,
CVE-2019-19766,The Bitwarden server through 1.32.0,, has a potentially unwanted KDF.,,,
CVE-2019-19782,The FTP client in AceaXe Plus 1.0,, allows a buffer overflow,via a long EHLO response from an FTP server.,,
CVE-2019-19785,ATasm 1.06,, has a stack-based buffer overflow in the to_comma() function in asm.c,via a crafted .m65 file.,,
CVE-2019-19786,ATasm 1.06,, has a stack-based buffer overflow in the parse_expr() function in setparse.c,via a crafted .m65 file.,,
CVE-2019-19787,ATasm 1.06,, has a stack-based buffer overflow in the get_signed_expression() function in setparse.c,via a crafted .m65 file.,,
