2, via the (1) id parameter to apps/news-events/newdetail.asp
2, via the (1) pa parameter to auction/asp/list.asp
2, via the (1) Last name
4, via a request that specifies the ID for the publication.
1, via vectors related to the user umask when running gitolite setup.
4, via a groupsSave action.
2, via the (1) ID parameter to demo/classifieds/product.asp
2, via the answer_id[] parameter.
0, by leveraging an unattended workstation with the keyboard focus on the Activities search.
2, via unknown vectors
4, via (1) the homepage timeline feature or (2) the activity feature.
3, via an imagecrop function call with a large x dimension value
2, via unspecified vectors
2, via unspecified input to the map or feature service.
4, via an X-Frame-Options header.
0, via multiple space characters characters.
0, by sending an invalid request with SASL credentials
4, via a .. (dot dot) in the dew_file parameter.
2, via the URI.
2, via the tableprefix parameter.
2, via the (1) post-menu field to edit.php or (2) Display name field to settings.php.  NOTE: The Custom Permalink Structure and Email Address fields are already covered by CVE-2012-6621.
1, by leveraging failure to validate credentials
4, via a long string
2, via the cmdWebGetConfiguration action in a TSA_REQUEST.
2, via an autocompletion string
1, via vectors related to (1) web/admin/
3, via unspecified vectors.
4, via unspecified vectors.
4, via unknown vectors.
2, via the Project Name field.
1," via unspecified vectors related to """"displaying group DN and entry data in group administration UI."""""
2, via the title field in a wallpaper file upload.
2, via the editor parameter in a smilie list popup.
2, via the current_url parameter.
4, via the (1) HTTP Referer header to saa.php
0, via the id parameter to default.asp.
2, via the base parameter.
4," via a """"Cookie: :language=en"""" HTTP header."
3, via vectors related to Yahoo video URLs.
2, via the (1) first_name
2, by entering only a DIGIPASS one-time password
2, via an IKEv2 I1 notification without a KE payload.
2, via an HTTP query that contains %% (double percent) characters.
4, via a header that ends in \n instead of \r\n
0, via a full pathname in a request to the internal httpd server.  NOTE: this vulnerability can be leveraged by remote attackers using CVE-2013-7301.
2, via the author name field.
4, via a crafted HTML file
2, via the (1) settings_file or (2) data_file parameter to (a) ampie.swf
2, via the message parameter.
2, via the title field.
4, via unspecified vectors.
4, via unspecified vectors.
4, via shell metacharacters in unspecified vectors.
3, via malicious javascript. NOTE: this WebKit-GTK behavior complies with existing W3C standards and existing practices for GNOME desktop integration.
2, via the (1) return_url parameter to modules\com_vtiger_workflow\savetemplate.php
3, via an imagecrop function call with a negative value for the (1) x or (2) y dimension
1, via vectors related to post-build actions.
0, via the q parameter
3, via unspecified vectors.
4, via a file size value larger than the size of the zip file to the (1) ZipExtFile.read
4, via a bind system call for an RDS socket on a system that lacks RDS transports.
4, via a crafted playlist file.
0, via the callback parameter
0, by using URL encoding within the callback parameter name.  NOTE: this vulnerability exists because of an incomplete fix for CVE-2013-7342.
5, via unknown vectors.  NOTE: this issue was SPLIT from CVE-2013-0303 due to different affected versions.
0, via the sort parameter to system/authors/
2, via vectors involving an error condition in the aio_setup_ring function.
2, via the (1) news_id parameter to news/send.php
2, via the URL to the (1) showRSS
0, via the show_statuses[] parameter
4, via a crafted image
4, via a crafted image to the (1) png_set_sPLT or (2) png_set_text_2 function
1, via unspecified vectors
3, via unknown vectors.
4, via unknown vectors.
2, via unknown vectors
3, via unknown vectors.
4, via unspecified vectors.
3, via unknown vectors.
3, via unspecified parameters.
0, via the gnew_template parameter to (1) users/profile.php
2, via the user ID in a user cookie
2, via unspecified characters in a call to libnotify.notify.
2, via unspecified vectors
2, via unspecified vectors
4, via the PHPSESSID cookie.
2, via the (1) deviceid parameter to parentalcontrols/bind.php
3, by uploading a file with a jsp extension
4, via shell metacharacters in a file name to Source/.
4, via a symlink attack on the pid file created for (1) svnwcsub.py or (2) irkerbridge.py when the --pidfile option is used.  NOTE: this issue was SPLIT from CVE-2013-4262 based on different affected versions (ADT3).
5, via a crafted string.  NOTE: this issue was SPLIT from CVE-2013-6771 per ADT2 due to different vulnerability types.
0, by leveraging improper checking of authentication codes.
4," via a URI without a """" """" or """"?"""" character in an ICAP request"
4, via a crafted ICAP request.
4, via unspecified vectors.
4, via unknown vectors.
4, via a long string in a .m3u (playlist) file.
3, via shell metacharacters in a URL in a feed.
2, via the QUERY_STRING.  NOTE: this can be used to bypass the cross-site request forgery (CSRF) protection mechanism by setting the Referer.
4, via shell metacharacters in the TABLE parameter.  NOTE: this can be exploited remotely by leveraging a separate cross-site scripting (XSS) vulnerability.
2, via the roomid parameter.
4, via a long string in the Text attribute in a TEXTART XML element in an HML file.
4, via a bind system call for an AF_ALG socket with a module name in the salg_name field
2, via the url parameter to plugin_googlemap2_proxy.php.
2, via the url parameter to plugin_googlemap2_proxy.php.
2, via the xmlns parameter.
2, via large dimensions in a BMP image
4, via a crafted PBM image
4, via a crafted request
1, via crafted SQL statements.
4," via the """"Change block"""" text."
1, via crafted epoll_ctl calls.
0, via the page parameter to api/page/get.
4, via a nested tag.
4, via a crafted javascript URI.
1, via vectors related to UI redressing.
2, via nested forbidden strings.
4, via a malformed ICC profile that triggers an error in the default intent handler.
4, via a crafted application.
3, via specific conditions.
3, via specific conditions.
2, via the publication name
2, via the body of an email. NOTE: this vulnerability was SPLIT from CVE-2013-6242 because it affects different sets of versions.
4, via unexpected input.
2, via an XML document containing an external entity declaration in conjunction with an entity reference
5, via a long server name in the PROXY-CONNECT address in the command line.
4, via a symlink attack on /tmp/awb.wav.  NOTE: some of these details are obtained from third party information.
4, via a request to the (1) virConnectDomainEventRegister and (2) virConnectDomainEventRegisterAny functions in the event registration API.
4, via unspecified parameters.
3, via unspecified vectors.
4, via a crafted request.
1," via vectors related to """"a NULL pointer of the username."""""
5, via a crafted length prefix value
0, via vectors involving unsafe /tmp usage.
3, by leveraging a loop that triggers an invalid memory copy affecting certain cancel_work_item data.
3, by leveraging a default value of true for the trustAllHosts option.
0, via the class parameter
3," by using a """"Content-Length: 0"""" AJP request to trigger a hang in request processing."
4, via a crafted cookie that is not properly handled during truncation.
1, via arbitrary SSL certificates.
4, via a large request with the Content-Type set to text/html to a SOAP endpoint
4, via a large invalid SOAP message.
1, via vectors related to Apache Commons JEXL expressions
4, via a .. (dot dot) in the file parameter to log.
0, by leveraging the absence of a certain orphaning operation.
4, via a crafted request.
4, via a (1) parameter or (2) id name.
5, via a crafted file because of incorrect j2k_decode
4, via a crafted statsVersion argument.
2, via an arbitrary valid certificate.
0, by leveraging the Contributor role
4, via a crafted web page.
4, via a crafted request to a REST endpoint
4, via a symlink attack on a temporary patch file.
3, via invalid width and height values in a GIF image.
3, by adding a directory with a large fonts.dir or fonts.alias file to the font path
4, via a crafted xfs protocol reply to the (1) _fs_recv_conn_setup
2, via the API.
2, via unspecified vectors
2, by triggering many file_printf calls.
4, via a vector that (1) has zero length or (2) is too long.
4, via a symlink attack to a file in /var/lib/check_mk_agent/job.
2, via the width and height to the (1) xf_Pointer_New or (2) xf_Bitmap_Decompress function
0, by sending many crafted packets
0, by sending many crafted packets
4, via a crafted Office document
4, via a crafted web site
4, via a crafted web site
5, via a crafted web site
4, via a crafted web site
4, via a crafted web site
4, via a crafted web site
4, via a crafted web site
4, via a crafted web site
4, via a crafted web site
4, via a crafted web site
4, via a crafted web site
4, via a crafted web site
5, via a crafted web site
5, via a crafted web site
4, via a crafted web site
4, via a crafted web site
4, via a crafted web site
5, via a crafted web site
4, via a crafted web site
4, via a crafted web site
4, via a crafted web site
4, via a crafted web site
4, via a crafted web site
4, via a crafted web site
4, via a crafted web site
5, via a crafted web site
4, via a crafted web site
4, via a crafted web site
4, via a crafted web site
4, via a crafted web site
4, via a crafted web site
0, via a certain sequence of manipulations of a TextRange element
4, via a crafted web site
4, via a crafted web site
4, via a crafted web site
5, via a crafted web site
4, via a crafted web site
5, via a crafted web site
4, via a crafted web site
1, via unspecified vectors
4, via a crafted web site
3, via vectors involving crafted JavaScript code
4, via a crafted web site
4, via a crafted web site that triggers improper processing of CElement objects
2, via the web interface.
0, by uploading new firmware to TCP port 54321.
2, via the LABEL_ID parameter.
2, via the locale parameter to gui_partA/.
4, via an IDAT chunk with a length of zero.
4, via (1) the group parameter to admin/addgroup.php
2, via the (1) DB_CONN
2, use the user_new_master parameter to the adminconsole/ URI.
2," via an invalid TELNET connection attempt with a crafted username that is not properly handled during construction of the """"failed log-in attempts over telnet"""" log view."
2, via the pol_name parameter.
2, via the search parameter.
2, via the title field to (1) templates_internal/pages.tpl
3, by uploading a file with a (1) .php or (2) .php# extension
4, via a crafted JPEG 2000 file.
1, via crafted DNS PTR records that are requested during comparison of a server name to a wildcard domain name in an X.509 certificate.
5, by using %2F sequences in place of / (slash) characters.
4, via (1) a long temp attribute in a yweather:condition element in a forecastrss file that is processed by the checkWeather function; the (2) WeatherCity or (3) WeatherDegree variable to the detectWeather function; unspecified input to the (4) UpnpAddRunRLQoS
4, via shell metacharacters in input to the (1) detectWeather
2, via an XML request containing a valid license key and a modified contactID value
4, via a .. (dot dot) in (1) the file parameter in a getUpgradeStatus action to servlet/MGConfigData
4, via shell metacharacters in a gui_input_test.pl params parameter to servlet/Installer.
2, via unknown vectors related to Java Integration
1, via unknown vectors related to Clinical Trip Report.
2, via unknown vectors related to Page Parameters and Events.
1, via unknown vectors related to Deployment
1, via vectors related to MultiChannel Framework (MCF).
3, via vectors related to PIA Core Technology
2, via unknown vectors related to JavaFX.
2, via unknown vectors related to Identity Console.
1, via vectors related to XML.
1, via unknown vectors related to Org and Workforce Dev.
2, via unknown vectors related to Learner Pages.
2, via unknown vectors related to Java Web Console.
1, via unknown vectors related to Security.
2, via unknown vectors related to Updates Environment Mgmt
1, via unknown vectors related to Updates Environment Mgmt
3, via unknown vectors related to Portal - Web Services.
1, via vectors related to OID LDAP server.
2, via unknown vectors related to Deployment
1, via vectors related to HTTP Request Handling
1, via vectors related to HTTP Request Handling.
2, via unknown vectors related to Security.
1, via vectors related to HTTP Request Handling
3, via vectors related to FTS.
1, via unknown vectors related to Performance Schema.
2, via unknown vectors related to InnoDB
2, via unknown vectors related to Thread Pooling.
2, via unknown vectors related to Web Analysis.
0, via unknown vectors related to Panel Processor.
1, via unknown vectors related to Report Distribution.
1, via vectors related to PIA Core Technology.
0, via unknown vectors related to Integration Broker.
2, via unknown vectors related to Security.
2, via unknown vectors related to Web General
1, via vectors related to PIA Core Technology
0, via unknown vectors related to Kernel
1, via unknown vectors related to People Connection.
2, via unknown vectors related to Scripting
2, via unknown vectors related to Scripting
2, via unknown vectors related to Admin Console.
4, via a crafted RFC2047 header line
2, via the subject of an email
4, via a .. (dot dot) in a (1) LC_*
3, via vectors related to compare_versions and reportbug/checkversions.py.
1," via vectors related to the """"user's environment."""""
4, via a crafted DNS message.
2, via unspecified vectors
4, via unspecified vectors.
1, via unspecified vectors
4, via unspecified vectors.
2, via unspecified vectors
1, via unspecified vectors
3, via unspecified vectors.
2, via unspecified vectors
2, via unspecified vectors
2, via unspecified vectors
4, via unspecified vectors.
2, via unspecified vectors
2, via unspecified vectors
2, via unspecified vectors
2, via unspecified vectors
3, via unspecified vectors.
4, via unspecified vectors.
4, via unspecified vectors.
4, via unspecified vectors.
2, via unspecified vectors
1, via unspecified vectors
4, via unspecified vectors.
2, via unspecified vectors
2, via unspecified vectors
1, via unspecified vectors
3, via unspecified vectors.
1, via unspecified vectors
3, via unspecified vectors.
2, via the poLibMaintenanceFileSave parameter
2, via unspecified vectors
1, via vectors related to the (1) GetGlobalSettings or (2) GetSiteProperties3 methods
2, via unspecified vectors to the StartLog method.
1, via unspecified vectors to the SaveSettings method.
3, by uploading and launching an executable file.
4, via unspecified vectors.
4, via a Trojan horse dwmapi.dll that is located in the current working directory.
2, via the (1) ADDNewDomain parameter to parental/website-filters.asp or (2) VmTracerouteHost parameter to goform/status/diagnostics-route.
4, via a request to goform/system/factory
2, via unspecified vectors
5, by triggering application-data processing during the TLS handshake
1, by using the wrap method during a certain incomplete-handshake state.
4, via a modified imaging-service URL.
4, via unspecified vectors.
5, via unspecified vectors.
5, via unspecified vectors.
0, via vectors involving FRAME elements
4, via unspecified vectors.
4, via unspecified vectors.
5, via an api/login request containing an XML external entity declaration in conjunction with an entity reference
4, via a request to this interface
4, via a crafted URL
4, via a crafted NetBIOS logout probe response
4, via a replay attack involving crafted RADIUS accounting messages
4, via a replay attack involving crafted RADIUS Change of Authorization (CoA) messages
1, via crafted field values
4, via a crafted SIP header
4, via a crafted Q.931 STATUS message
4, via a crafted SDP message
0, via an unspecified parameter
2, via unspecified IMAP commands
0, via an unspecified parameter
0, via unspecified WSP packets
0, via an unspecified parameter
0, via an unspecified parameter
4, via a crafted URL
4, via a series of multiple commands
1, via LDP discovery traffic containing malformed Hello messages
4, via a crafted URL
4, via a report containing a crafted URL that is not properly handled during generation of report-output pages
1, via crafted sed input
1, via crafted (1) IGMPv2 or (2) IGMPv3 packets
0, by leveraging incorrect file permissions
2, via certain matching traffic
1, via fragmented packets
1, via crafted packets to TCP port 7000
4, via a flood of jumbo frames
4, via a session on the test interface on TCP port 7870
4, via a crafted URL
1, by using an unspecified prompt
4, via a crafted URL
4, via a crafted URL
4, via a crafted URL
4, via a crafted URL
4, via a CLI copy command in a local-mgmt context
4, via a direct request
4, via a crafted URL
4, via a crafted URL
5, by injecting a Certificate Trust List (CTL) file
3, by injecting a Certificate Trust List (CTL) file
4, via a crafted configuration-file TFTP request
4, via a crafted command
2, via unspecified vectors
1, via crafted data
0, by reading extraneous fields in an HTML document
3, via unspecified CAPF programs
4, via a large count value.
4, via a crafted URL.
1, by triggering access to DLL code located in the IntegraXor directory.
4, via unspecified vectors.
4, via a Trojan horse application with a name composed of an initial substring of a path that contains a space character.
4, via a crafted TCP packet.
1, via crafted input over a serial line.
3, via SOAP requests to unspecified functions.
4, via a long NodeName parameter.
4, via a long GotoCmd argument.
4, via a long NodeName2 argument.
4, via a long AccessCode argument.
4, via a long AccessCode2 argument.
4, via a long UserName parameter.
4, via a file: URL.
4, via a file: URL.
4, via a crafted packet.
1, via network traffic to TCP port 10651.
1, via crafted UDP packets.
4, via a crafted TCP packet.
4, via a crafted TCP packet.
2, via SELECT statements that leverage the guest role.
4, via a crafted packet.
4, via a large ScopeCount value in a Scope List in a Server License Request packet.
2, via unspecified vectors related to unmarshalling of unintended Object types.
3, via the (1) website or (2) latitude parameter in a comment to the default URI.
2, via the id parameter in a comment.like action to index.php.
4, via unspecified vectors.
4, via a crafted filename.
4, via unspecified vectors.
4, via unspecified vectors.
0, by leveraging an interaction error
4, via unknown vectors.
4, via a Trojan horse FAS file in the FAS file search path.
4, via a Trojan horse DLL in the current working directory.
3, via unspecified vectors.
2, via unspecified vectors
1, via unspecified vectors
4, via a crafted URL.
4, via a crafted URL.
4, via a modified pathname.
4, via a crafted text value.
1, via crafted arguments to a setuid program.
4, via a crafted URL.
1, by leveraging control of the server.
3, via vectors involving a direct object reference.
4, via unspecified vectors.
4, by uploading a file.
0, by leveraging membership in two security groups.
4, via a crafted URL.
4, via unspecified vectors.
3, via unspecified vectors.
4, via a crafted request.
4, via a modified URL.
3, via unknown vectors.
4, via a crafted XML document.
2, via the query string.
4, via (1) the Message parameter to rcore6/main/showerror.jsp
4, via non-printing characters in a cookie to the /classes/ URI
2, via an unspecified parameter.
1, by leveraging incorrect ACL synchronization over an unreliable NFS connection that requires retransmissions.
2, by visiting the Rights page and then following a generated link.
0, by leveraging an incorrect configuration. IBM X-Force ID: 91146.
4, via unspecified vectors.
4, via unknown vectors.
4, via unspecified vectors.
4, via unspecified vectors.
4, via unspecified parameters.
2, by reading the DbUser and DbPass fields in an XML document.
4, via a crafted ComboList property value.
4, via a crafted request.
1, by leveraging failure to update the mAdminMap data structure.
4, via unspecified vectors.
5, via unspecified vectors.
1, via vectors related to an error page. IBM X-Force ID: 92072.
4, via an e-mail message
1, via malformed headers during a WebSockets connection upgrade.
1, via WebSockets MQ Telemetry Transport (MQTT) data.
1, via crafted MQ Telemetry Transport (MQTT) authentication data.
5, via a crafted URL.
1, by leveraging knowledge of the port number and webapp path. IBM X-Force ID: 92259.
4, via a crafted URL.
1, via vectors related to events.
0, via vectors involving the (1) REST API or (2) Self Service UI.
4, via a crafted URL
4, via a crafted URL
4, via a crafted update site.
4, via a crafted ZIP archive.
4, via unspecified vectors.
0, by establishing an SSH session from a deployed virtual machine.
1, via crafted SSL messages.
1, via crafted TLS traffic
4, via unspecified vectors.
4, via a crafted URL.
5, via a crafted URL for an MHTML document.
4, via unspecified vectors.
4, via a long line in a dot file.
4, via a crafted PUI file.
2, via the NodeName parameter.
3, via the GotoCmd parameter.
2, via the NodeName2 parameter.
2, via the AccessCode parameter.
2, via the AccessCode2 parameter.
2, via the UserName parameter.
2, via the projectname parameter.
2, via the password parameter.
4, via a crafted BMP file.
2, via the BITMAPINFOHEADER.biClrUsed field in a BMP file.  NOTE: this vulnerability exists because of an incomplete fix for CVE-2014-0993.
4, via a negative value in a VT_WAITACTIVE ioctl call
3, via unspecified vectors.  NOTE: some of these details are obtained from third party information.
4, via a ..%2f (dot dot encoded slash) in the attach parameter to WorkOrder.do in the file attachment for a new ticket.
2, via the ym_download_id parameter to the default URI.
2, via the xmlcontrol parameter to the default URI.  NOTE: some of these details are obtained from third party information.
4, via a crafted configuration module to hedwig.cgi
2, via the (1) map
2, via an EXIF tag.  NOTE: some of these details are obtained from third party information.
2, via the path parameter.
4, via a request to (1) functions.php
2, via the i18n[1][name] parameter in a pjActionCreate action to the pjAdminServices controller or (2) add an administrator via a pjActionCreate action to the pjAdminUsers controller.
0, via the where parameter in a list action to index.php.
2, via the c parameter.
2, via the i parameter.
2, via the (1) Subject or (2) Message field.
4, via a long string in a (1) 2001
4, via a .. (dot dot) in the filename in a file upload.
2, via the prod_id parameter.
2, via the message field.
2, via the s parameter in the unconfirmed page to wp-admin/network/users.php.
4, via unspecified vectors.
3, via unknown vectors.
3, via the PreviewNum parameter.  NOTE: the CatID parameter is already covered by CVE-2008-0685.
2, via the empsearch[employee_name][empId] parameter.
0, via the quiz parameter to wp-admin/edit.php.
0, via the quiz parameter to wp-admin/edit.php.
3, via unspecified vectors.
4, via a crafted request.
2, via the page parameter.  NOTE: some of these details are obtained from third party information.
4, via a crafted URL.
2, via the username.
4, via a .. (dot dot) in the (1) newlang or (2) newtheme parameter.
0, via the width parameter to (1) uploader/admin/js/load_flv.js.php or (2) uploader/js/load_flv.js.php.
0, via the keyword parameter in a ByEge action.
0, via the id parameter in (1) download.php or (2) main.php.
2, via the productboardtype parameter.
3, via unspecified vectors.
4, via unspecified vectors.
3, via unspecified vectors.
2, via the content parameter to the default URI.
2, via the PATH_INFO to archives/.
0, via the search parameter to search/.
4, via a crafted size in an unspecified IOCTL call
2, via the id parameter.
4, via a request without the height parameter to load_flv.js.php
2, via the width parameter to (1) uploader/admin/js/load_flv.js.php or (2) uploader/js/load_flv.js.php.
2, via the (1) name
4, via a crafted request to the admin page
2, via the (1) first_name
4, via a .. (dot dot) in the id parameter in a pjActionDownload action to the pjBackup controller.
4, via a long string to the (1) CGI_ParamSet
2, via the query string to the default URI.
0, via the keywordphrase parameter in a dosearch action.
2, via an update action to the AdminOptions controller or conduct cross-site scripting (XSS) attacks via the (2) event_title parameter in a create action to the AdminEvents controller or (3) category_title parameter in a create action to the AdminCategories controller.
2, via the cid parameter.
4, via (1) unspecified vectors related to purchase_limit or the (2) name
2, via the (1) changeSort or (2) switch parameter in the usces_itemedit page to wp-admin/admin.php.
2, via the essid parameter.
4, via a crafted request.
2, via the username parameter.
3, by uploading a file with an executable extension
2, via unspecified vectors
0, via the id parameter to (1) edit_block.php
1, by setting the client_login cookie to admin.
0, via the res_buf parameter to index.cgi when res_config_id is set to 41.
2, via the req_new_email parameter.
4, via a URL in the redirect_url parameter.
4, via a long string in a UID command.
2, via the id parameter.
0, via the zID parameter in a list action.
2, via the (1) iDisplayLength or (2) iDisplayStart parameter to (a) comments_paginate.php or (b) stores_paginate.php in admin/ajax/.
2, via the (1) sEcho parameter to comments_paginate.php or (2) stores_paginate.php or the (3) affiliate_url
2, via the cameFromUrl parameter to feed/generateFeedUrl.html.
4, via a .. (dot dot) in the url parameter to photoalbum/index.php.
2, via the ids parameter.
4, via a call in a situation where :some_key is present in keep_keys but not present in the hash.
4, via a crafted request parameter in a WSDL file.
4, via shell metacharacters in the domain parameter to admin/domain/ip_login_set/d_ip_login_get.php.
4, via unspecified vectors.  NOTE: this can be exploited by unauthenticated remote attackers if the guest user is enabled.
2, via the owa_email_address parameter in a base.passwordResetRequest action to index.php.
5, by intercepting and modifying Network File Copy (NFC) traffic.
4, via a crafted (1) dest parameter and (2) arbitrary extension in the Filename parameter.
1, via vectors related to reading data from config.dat and Windows Registry.
4, via a .. (dot dot) in the file parameter in a download action.  NOTE: it is likely that this issue is actually in the KCFinder third-party component
4, via the oninput event handler in the fname parameter to the default URI in /reg.
0, by leveraging setuid permissions and usage of bash 4.3 and earlier.  NOTE: This vulnerability exists because of an incomplete fix for CVE-2013-6876.
4, via unspecified vectors.
0, by listing the curl process.
5, via a crafted file.  NOTE: This vulnerability exists due to an incomplete fix for CVE-2014-0978.
3," via vectors related to a """"badly formed number"""" and a """"long digit list."""""
2, via the call parameter.
5, via a crafted movie file with H.264 encoding.
4, via a crafted stsz atom in a movie file.
4, via a crafted ftab atom in a movie file.
4, via a crafted dref atom in a movie file.
4, via a crafted ldat atom in a movie file.
4, via a crafted PSD image.
4, via a crafted clef atom in a movie file.
4, via a crafted Microsoft Word file.
4, via a malformed header in a Portable Executable (PE) file.
4, via a crafted Type 1 font that is embedded in a document.
1, via crafted Mach messages.
4, via a crafted image.
4, via a crafted filename.
4, via a crafted Microsoft Office document.
4, via a crafted Unicode font.
1, via crafted Mach messages that trigger memory corruption.
0, by changing the current time on the system clock.
3, by leveraging a symlink.
1, by leveraging use of text-relocation instructions in a dynamic library.
0, by using the lock screen for an invalid FaceTime call.
1, via crafted JPEG2000 data in a PDF document.
4, via a crafted app that accesses an IOKit framework interface.
4, via a crafted call.
4, via a crafted video file with MPEG-4 encoding.
4, via a long name.
0, by leveraging an application crash during activation of an unactivated device.
3, by leveraging a state-management error.
1, via crafted USB messages.
2, via unknown vectors
2, via unspecified vectors
0, via format string specifiers in a URL.
4, via a crafted JPEG image.
3, by touching (1) a key or (2) the trackpad during a lid-close action.
2, via an invalid URL.
3, by leveraging a URL drag operation that originates at a crafted web site.
4, via a crafted AppleDouble file in a ZIP archive.
1, by leveraging access to a sandboxed application for sending a message.
0, by leveraging read access to a kernel pointer in an IOKit object.
4, via a crafted application.
1, by leveraging read access to a kernel pointer in an IOKit object.
4, via a 32-bit executable file for a crafted application.
3, via unspecified vectors.
4, via a crafted movie file with RLE encoding.
3, via unspecified vectors.
3, via unspecified vectors.
2, via the (1) search parameter to mod/content/content.php or (2) CLIENT_IP
2, via the location.hash value.
4, via (1) the submit-url parameter in a Refresh action to goform/formWlSiteSurvey or (2) the wlan-url parameter to goform/formWlanSetup.
0, via the submit-url parameter in a Refresh action.
4, via (1) the submit-url parameter in a Refresh action to goform/formWlSiteSurvey or (2) the wlan-url parameter to goform/formWlanSetup.
4, via unspecified vectors.
2, via unspecified vectors
4, via cross-site scripting. This issue affects MAAS versions prior to 1.9.2.
2, via an AUTH SSL command with malformed data
4, via a /../ sequence in an XCRC command.
4, via a USER command with a specific length
5, by closing a connection before a keepalive response is sent.
1, via crafted JavaScript code that uses the history API.
0, via the owa_user_id parameter to index.php.
4, via unspecified vectors.
2, via the _position_down_id parameter.  NOTE: this can be leveraged using CSRF to allow remote attackers to execute arbitrary SQL commands.
2, via the login field of the login page.
5, via unspecified vectors.
2," via unspecified vectors related to the """"response web page."""""
3, via unspecified vectors.
4, via vectors related to the MPostWriteBarrier class in js/src/jit/MIR.h and stack alignment in js/src/jit/AsmJS.cpp in OdinMonkey
0, by using an IFRAME element in conjunction with certain timing measurements involving the document.caretPositionFromPoint and document.elementFromPoint functions.
3, via vectors involving termination of a worker process that has performed a cross-thread object-passing operation in conjunction with use of asm.js.
3, via unknown vectors.
1, by triggering navigation at a certain time during generation of this prompt.
4, via onbeforeunload events that trigger background JavaScript execution.
4," via vectors involving the """"Open Link in New Tab"""" menu selection."
4, via unspecified vectors.
3, via unknown vectors.
3, by placing a Trojan horse DLL file into a temporary directory at an unspecified point in the update process.
4, via a crafted web site that is visited in the debugger
1, via crafted JavaScript code that uses DOM events to prevent the reemergence of the actual address bar after scrolling has taken it off of the screen.
3, via unknown vectors.
4, via unspecified vectors.
4, via unspecified vectors.
1, via crafted web content.
1, via vectors related to a crafted AudioBuffer channel count and sample rate.
4, by using non-contiguous axes with a (1) physical or (2) virtual Gamepad device.
1, via vectors involving the sprintf and console functions.
3, via unknown vectors.
0, by leveraging incorrect Web Audio control-message ordering.
4, via unknown vectors.
4, via a crafted certificate that does not use UTF-8 character encoding in a required context
4, via a crafted certificate that does not use UTF-8 character encoding in a required context
4, via a crafted certificate that does not use ASCII character encoding in a required context.
3, via vectors related to improper interaction between threading and garbage collection in the GCRuntime::triggerGC function in js/src/jsgc.cpp
4, via unknown vectors.
2, via the objID parameter to the default URI.
2, via unspecified parameters to (1) dns
2, via the (1) param parameter to admin/load.php or (2) user
0, via the year parameter to eventcalander/. NOTE: this issue has been disputed by the Drupal Security Team; it may be site-specific.  If so
4, via a crafted envelope tag in a mc_issue_attachment_get SOAP request.
2, via unspecified parameters to the (1) mc_project_get_attachments function in api/soap/mc_project_api.php; the (2) news_get_limited_rows function in core/news_api.php; the (3) summary_print_by_enum
2, via the contact name field.
2, via the username parameter.
4, via a serialized object in the dc_passwd cookie to a password-protected page
2, via the (1) cat_id or (2) p_id parameter to products.php or id parameter to (3) page.php or (4) news.php.
2, via the (1) name1
2, via direct request to /setup/index.php.
2, via the hostname parameter.
5, via a long string in the jump parameter.
2, via the id parameter in an edit action to (1) admin_school_names.php
4, via a modified URL.
1, by providing the e-mail address associated with a user account.
4, via unspecified vectors.
2, via the displayTab parameter.
4, by sending a crafted XMLRPC request over HTTPS.
3, via unspecified vectors.
4, via unspecified vectors.
2, via unspecified report parameters.
2, via the filename of an uploaded file.
4, via vectors involving a crafted DNS response.
2, via the macAddress element in a (1) getUploadPath or (2) getKBot SOAP request to service/kbot_service.php; the ID parameter to (3) userui/advisory_detail.php or (4) userui/ticket.php; and the (5) ORDER[] parameter to userui/ticket_list.php.
4, via unspecified vectors.
4, via a Trojan horse dwmapi.dll file in the current working directory.
4, via a zero minimum and maximum data packet size in an ASF file.
3, via vectors related to thumbnail creation.
4, via a crafted serialized object in the _formvars form.
4, via CRLF sequences in the (1) user
1, via crafted packets to TCP port 4999.
1, via crafted packets to TCP port 4999.
1, via malformed HTTP requests to port 4999.
0, by leveraging an incorrect deletion in a certain failure case.
5, via unspecified vectors.
3, via unknown vectors.
1, via vectors that trigger an attempted mapping of a large amount of renderer memory.
0, via vectors that trigger a SharedWorker termination during script loading.
1, by leveraging renderer access.
4, via vectors related to forms.
3, via unknown vectors.
0, via an INPUT element that triggers the presence of a Speech Recognition Bubble window for an incorrect duration.
4, via unknown vectors.
1, via vectors related to WebSocketJob deletion.
0, via vectors that trigger a large shared-memory allocation.
3, via unknown vectors.
5, via a URL in the href parameter to page/place.html.  NOTE: this was originally reported as a cross-site scripting (XSS) vulnerability
4, via a crafted web site
4, via a crafted web site
4, via a crafted web site
4, via a crafted web site
4, via a crafted document
4, via a crafted .pub file
4, via a crafted web site
1, via unknown vectors
1, via unspecified vectors
5," by leveraging """"object confusion"""" in a broker process"
1, via unspecified vectors
4, via a crafted web site
4, via a crafted web site
1, via crafted JavaScript code that interacts improperly with a CollectGarbage function call on a CMarkup object allocated by the CMarkup::CreateInitialMarkup function.
5, via a crafted web site
5, via a crafted web site
4, via a crafted web site
4, via a crafted web site
1, via vectors related to the CMarkup::IsConnectedToPrimaryMarkup function
4, via a crafted web site
2, via unspecified vectors
4, via a crafted web site
4, via a crafted web site
4, via a crafted web site
4, via a crafted web site
4, via a crafted web site
4, via a crafted web site
4, via a crafted web site
