CVE-2020-0816,Microsoft Edge,,,, improperly accesses objects in memory,remote code execution
CVE-2020-0819,the Windows Device Setup Manager,,,, improperly handles file operations,An elevation of privilege vulnerability
CVE-2020-0820,Media Foundation,,,, improperly handles objects in memory,An information disclosure vulnerability
CVE-2020-0821,the Windows kernel,,,, improperly handles objects in memory,An information disclosure vulnerability
CVE-2020-0822,the Windows Language Pack Installer,,,, improperly handles file operations,An elevation of privilege vulnerability
CVE-2020-0823, the way that the ChakraCore scripting engine,,,, handles objects in memory,remote code execution
CVE-2020-0824,Internet Explorer,,,, improperly accesses objects in memory,remote code execution
CVE-2020-0825, the way that the ChakraCore scripting engine,,,, handles objects in memory,remote code execution
CVE-2020-0826, the way that the ChakraCore scripting engine,,,, handles objects in memory,remote code execution
CVE-2020-0827, the way that the ChakraCore scripting engine,,,, handles objects in memory,remote code execution
CVE-2020-0828, the way that the ChakraCore scripting engine,,,, handles objects in memory,remote code execution
CVE-2020-0829, the way that the ChakraCore scripting engine,,,, handles objects in memory,remote code execution
CVE-2020-0830, the way the scripting engine,,,, handles objects in memory in Microsoft browsers,remote code execution
CVE-2020-0831, the way that the ChakraCore scripting engine,,,, handles objects in memory,remote code execution
CVE-2020-0832, the way that the scripting engine,,,, handles objects in memory in Internet Explorer,remote code execution
CVE-2020-0833, the way that the scripting engine,,,, handles objects in memory in Internet Explorer,remote code execution
CVE-2020-0834,Windows,,,, improperly handles calls to Advanced Local Procedure Call (ALPC).An attacker who successfully exploited this vulnerability could run arbitrary code in the security context of the local system,An elevation of privilege vulnerability
CVE-2020-0835,Windows Defender antimalware platform,,,, improperly handles hard links,An elevation of privilege vulnerability
CVE-2020-0836, Windows DNS when it,,,, fails to properly handle queries,denial of service
CVE-2020-0837,Active Directory Federation Services (ADFS),,,, improperly handles multi-factor authentication requests.To exploit this vulnerability,spoofing
CVE-2020-0838,NTFS,,,, improperly checks access,An elevation of privilege vulnerability
CVE-2020-0839, the way that the dnsrslvr.dll,,,, handles objects in memory,An elevation of privilege vulnerability exists
CVE-2020-0840,Windows,,,, improperly handles hard links,An elevation of privilege vulnerability
CVE-2020-0841,Windows,,,, improperly handles hard links,An elevation of privilege vulnerability
CVE-2020-0842, Windows Installer because of the way Windows Installer,,,, handles certain filesystem operations.To exploit the vulnerability,An elevation of privilege vulnerability exists
CVE-2020-0843, Windows Installer because of the way Windows Installer,,,, handles certain filesystem operations.To exploit the vulnerability,An elevation of privilege vulnerability exists
CVE-2020-0844,Connected User Experiences and Telemetry Service,,,, improperly handles file operations,An elevation of privilege vulnerability
CVE-2020-0845, the way that the Windows Network Connections Service,,,, handles objects in memory,An elevation of privilege vulnerability exists
CVE-2020-0847, the way that the VBScript engine,,,, handles objects in memory,remote code execution
CVE-2020-0848, the way that the ChakraCore scripting engine,,,, handles objects in memory,remote code execution
CVE-2020-0849,Windows,,,, improperly handles hard links,An elevation of privilege vulnerability
CVE-2020-0850, Microsoft Word software when it,,,, fails to properly handle objects in memory,remote code execution
CVE-2020-0851, Microsoft Word software when it,,,, fails to properly handle objects in memory,remote code execution
CVE-2020-0852, Microsoft Word software when it,,,, fails to properly handle objects in memory,remote code execution
CVE-2020-0853, Windows when the Windows Imaging Component,,,, fails to properly handle objects in memory,An information disclosure vulnerability exists
CVE-2020-0854,Windows Mobile Device Management (MDM) Diagnostics,,,, improperly handles junctions,An elevation of privilege vulnerability
CVE-2020-0855, Microsoft Word software when it,,,, fails to properly handle objects in memory,remote code execution
CVE-2020-0856,Active Directory integrated DNS (ADIDNS),,,, mishandles objects in memory,An information disclosure vulnerability
CVE-2020-0857, the way that the Windows Search Indexer,,,, handles objects in memory,An elevation of privilege vulnerability exists
CVE-2020-0858,the &quot;Public Account Pictures&quot; folder,,,, improperly handles junctions.To exploit this vulnerability,An elevation of privilege vulnerability
CVE-2020-0859,Windows Modules Installer Service,,,, improperly discloses file information,An information vulnerability
CVE-2020-0860,the Windows ActiveX Installer Service,,,, improperly handles memory.To exploit this vulnerability,An elevation of privilege vulnerability
CVE-2020-0861,the Windows Network Driver Interface Specification (NDIS),,,, improperly handles memory.To exploit this vulnerability,An information disclosure vulnerability
CVE-2020-0863,Windows Connected User Experiences and Telemetry Service,,,, improperly discloses file information,An information vulnerability
CVE-2020-0864,the Windows Work Folder Service,,,, improperly handles file operations,An elevation of privilege vulnerability
CVE-2020-0865,the Windows Work Folder Service,,,, improperly handles file operations,An elevation of privilege vulnerability
CVE-2020-0866,the Windows Work Folder Service,,,, improperly handles file operations,An elevation of privilege vulnerability
CVE-2020-0867,the Windows Update Orchestrator Service,,,, improperly handles file operations,An elevation of privilege vulnerability
CVE-2020-0868,the Windows Update Orchestrator Service,,,, improperly handles file operations,An elevation of privilege vulnerability
CVE-2020-0869,Windows Media Foundation,,,, improperly handles objects in memory,memory corruption
CVE-2020-0870,the Shell infrastructure component,,,, improperly handles objects in memory,An elevation of privilege vulnerability
CVE-2020-0871,Windows Network Connections Service,,,, fails to properly handle objects in memory,An information disclosure vulnerability
CVE-2020-0872, Application Inspector version v1.0.23 or earlier when the tool reflects example code snippets from third-party source files into its HTML output,,,,,remote code execution
CVE-2020-0874, the way that the Windows Graphics Device Interface (GDI),,,, handles objects in memory,An information disclosure vulnerability exists
CVE-2020-0875, how splwow64.exe,,,, handles certain calls,An information disclosure vulnerability exists
CVE-2020-0876,the win32k component,,,, improperly provides kernel information,An information disclosure vulnerability
CVE-2020-0877, Windows when the Win32k component,,,, fails to properly handle objects in memory,An elevation of privilege vulnerability exists
CVE-2020-0878, the way that Microsoft browsers access objects in memory,,,,,remote code execution
CVE-2020-0879, the way that the Windows Graphics Device Interface (GDI),,,, handles objects in memory,An information disclosure vulnerability exists
CVE-2020-0880,the Windows GDI component,,,, improperly discloses the contents of its memory,An information disclosure vulnerability
CVE-2020-0881, the way that the Windows Graphics Device Interface (GDI),,,, handles objects in the memory,remote code execution
CVE-2020-0882,the Windows GDI component,,,, improperly discloses the contents of its memory,An information disclosure vulnerability
CVE-2020-0883, the way that the Windows Graphics Device Interface (GDI),,,, handles objects in the memory,remote code execution
CVE-2020-0884, Microsoft Visual Studio as it includes a reply URL that is not secured by SSL,,,,,spoofing
CVE-2020-0885,the Windows GDI component,,,, improperly discloses the contents of its memory,An information disclosure vulnerability
CVE-2020-0886,the Windows Storage Services,,,, improperly handle file operations,An elevation of privilege vulnerability
CVE-2020-0887, Windows when the Win32k component,,,, fails to properly handle objects in memory,An elevation of privilege vulnerability exists
CVE-2020-0888,DirectX,,,, improperly handles objects in memory,An elevation of privilege vulnerability
CVE-2020-0889,the Windows Jet Database Engine,,,, improperly handles objects in memory,remote code execution
CVE-2020-0890,Microsoft Hyper-V on a host server,a from a user ,,, fails to properly validate specific malicious data from a user on a guest operating system.To exploit the vulnerability,denial of service
CVE-2020-0892, Microsoft Word software when it,,,, fails to properly handle objects in memory,remote code execution
CVE-2020-0893,Microsoft SharePoint Server,,,, does not properly sanitize a specially crafted web request to an affected SharePoint server,cross-site-scripting (XSS)
CVE-2020-0894,Microsoft SharePoint Server,,,, does not properly sanitize a specially crafted web request to an affected SharePoint server,cross-site-scripting (XSS)
CVE-2020-0895, the way that the VBScript engine,,,, handles objects in memory,remote code execution
CVE-2020-0896,Windows,,,, improperly handles hard links,An elevation of privilege vulnerability
CVE-2020-0897,the Windows Work Folder Service,,,, improperly handles file operations,An elevation of privilege vulnerability
CVE-2020-0898,the Windows Graphics Component,,,, improperly handles objects in memory,An elevation of privilege vulnerability
CVE-2020-0899,Microsoft Visual Studio updater service,,,, improperly handles file permissions,An elevation of privilege vulnerability
CVE-2020-0900,the Visual Studio Extension Installer Service,,,, improperly handles file operations,An elevation of privilege vulnerability
CVE-2020-0901, Microsoft Excel software when the software,,,, fails to properly handle objects in memory,remote code execution
CVE-2020-0902, Service Fabric File Store Service under certain conditions,,,,,An elevation of privilege vulnerability exists
CVE-2020-0903,Microsoft Exchange Server,,,, does not properly sanitize a specially crafted web request to an affected Exchange server,cross-site-scripting (XSS)
CVE-2020-0904,Microsoft Hyper-V on a host server,a from a user ,,, fails to properly validate specific malicious data from a user on a guest operating system.To exploit the vulnerability,denial of service
CVE-2020-0905, Microsoft Dynamics Business Central,,,,,An remote code execution vulnerability exists
CVE-2020-0906, Microsoft Excel software when the software,,,, fails to properly handle objects in memory,remote code execution
CVE-2020-0907, the way that Microsoft Graphics Components handle objects in memory,,,,,remote code execution
CVE-2020-0908,the Windows Text Service Module,,,, improperly handles memory,remote code execution
CVE-2020-0909,Hyper-V on a Windows Server,,,, fails to properly handle specially crafted network packets.To exploit the vulnerability,denial of service
CVE-2020-0910,Windows Hyper-V on a host server,,,, fails to properly validate input from an authenticated user on a guest operating system,remote code execution
CVE-2020-0911,Windows Modules Installer,,,, improperly handles objects in memory,An elevation of privilege vulnerability
CVE-2020-0912,the Windows Function Discovery SSDP Provider,,,, improperly handles memory.To exploit this vulnerability,An elevation of privilege vulnerability
CVE-2020-0913,the Windows kernel,,,, fails to properly handle objects in memory,An elevation of privilege vulnerability
CVE-2020-0914,the Windows State Repository Service,,,, improperly handles objects in memory,An information disclosure vulnerability
CVE-2020-0915, the way that the Windows Graphics Device Interface (GDI),,,, handles objects in memory,An elevation of privilege vulnerability exists
CVE-2020-0916, the way that the Windows Graphics Device Interface (GDI),,,, handles objects in memory,An elevation of privilege vulnerability exists
CVE-2020-0917,Windows Hyper-V on a host server,,,, fails to properly handle objects in memory,An elevation of privilege vulnerability
CVE-2020-0918,Windows Hyper-V on a host server,,,, fails to properly handle objects in memory,An elevation of privilege vulnerability
CVE-2020-0920, Microsoft SharePoint when the software,,,, fails to check the source markup of an application package,remote code execution
CVE-2020-0921,the Microsoft Windows Graphics Component,,,, improperly handles objects in memory,An information disclosure vulnerability
CVE-2020-0922, the way that Microsoft COM for Windows,,,, handles objects in memory,remote code execution
CVE-2020-0923,Microsoft SharePoint Server,,,, does not properly sanitize a specially crafted web request to an affected SharePoint server,cross-site-scripting (XSS)
CVE-2020-0924,Microsoft SharePoint Server,,,, does not properly sanitize a specially crafted web request to an affected SharePoint server,cross-site-scripting (XSS)
CVE-2020-0925,Microsoft SharePoint Server,,,, does not properly sanitize a specially crafted web request to an affected SharePoint server,cross-site-scripting (XSS)
CVE-2020-0926,Microsoft SharePoint Server,,,, does not properly sanitize a specially crafted web request to an affected SharePoint server,cross-site-scripting (XSS)
CVE-2020-0927,Microsoft SharePoint Server,,,, does not properly sanitize a specially crafted web request to an affected SharePoint server,cross-site-scripting (XSS)
CVE-2020-0928,the Windows kernel,,,, improperly handles objects in memory,An information disclosure vulnerability
CVE-2020-0929, Microsoft SharePoint when the software,,,, fails to check the source markup of an application package,remote code execution
CVE-2020-0930,Microsoft SharePoint Server,,,, does not properly sanitize a specially crafted web request to an affected SharePoint server,cross-site-scripting (XSS)
CVE-2020-0931, Microsoft SharePoint when the software,,,, fails to check the source markup of an application package,remote code execution
CVE-2020-0932, Microsoft SharePoint when the software,,,, fails to check the source markup of an application package,remote code execution
CVE-2020-0933,Microsoft SharePoint Server,,,, does not properly sanitize a specially crafted web request to an affected SharePoint server,cross-site-scripting (XSS)
CVE-2020-0934,the Windows WpcDesktopMonSvc,,,, improperly manages memory.To exploit this vulnerability,An elevation of privilege vulnerability
CVE-2020-0935,the OneDrive for Windows Desktop application,,,, improperly handles symbolic links,An elevation of privilege vulnerability
CVE-2020-0936,a Windows scheduled task,,,, improperly handles file redirections,An elevation of privilege vulnerability
CVE-2020-0937,Media Foundation,,,, improperly handles objects in memory,An information disclosure vulnerability
CVE-2020-0938, Microsoft Windows when the Windows Adobe Type Manager Library,,,, improperly handles a specially-crafted multi-master font - Adobe Type 1 PostScript format.For all systems except Windows 10,remote code execution
CVE-2020-0939,Media Foundation,,,, improperly handles objects in memory,An information disclosure vulnerability
CVE-2020-0940, the way the Windows Push Notification Service,,,, handles objects in memory,An elevation of privilege vulnerability exists
CVE-2020-0941,the win32k component,,,, improperly provides kernel information,An information disclosure vulnerability
CVE-2020-0942,Connected User Experiences and Telemetry Service,,,, improperly handles file operations,An elevation of privilege vulnerability
CVE-2020-0943, Microsoft YourPhoneCompanion application for Android,,,,,An authentication bypass vulnerability exists
CVE-2020-0944,Connected User Experiences and Telemetry Service,,,, improperly handles file operations,An elevation of privilege vulnerability
CVE-2020-0945,Media Foundation,,,, improperly handles objects in memory,An information disclosure vulnerability
CVE-2020-0946,Media Foundation,,,, improperly handles objects in memory,An information disclosure vulnerability
CVE-2020-0947,Media Foundation,,,, improperly handles objects in memory,An information disclosure vulnerability
CVE-2020-0948,Windows Media Foundation,,,, improperly handles objects in memory,memory corruption
CVE-2020-0949,Windows Media Foundation,,,, improperly handles objects in memory,memory corruption
CVE-2020-0950,Windows Media Foundation,,,, improperly handles objects in memory,memory corruption
CVE-2020-0952,the Windows GDI component,,,, improperly discloses the contents of its memory,An information disclosure vulnerability
CVE-2020-0953,the Windows Jet Database Engine,,,, improperly handles objects in memory,remote code execution
CVE-2020-0954,Microsoft SharePoint Server,,,, does not properly sanitize a specially crafted web request to an affected SharePoint server,cross-site-scripting (XSS)
CVE-2020-0955,certain central processing units (CPU) speculatively access memory,,,,,An information disclosure vulnerability
CVE-2020-0956, Windows when the Windows kernel-mode driver,,,, fails to properly handle objects in memory,An elevation of privilege vulnerability exists
CVE-2020-0957, Windows when the Windows kernel-mode driver,,,, fails to properly handle objects in memory,An elevation of privilege vulnerability exists
CVE-2020-0958, Windows when the Windows kernel-mode driver,,,, fails to properly handle objects in memory,An elevation of privilege vulnerability exists
CVE-2020-0959,the Windows Jet Database Engine,,,, improperly handles objects in memory,remote code execution
CVE-2020-0960,the Windows Jet Database Engine,,,, improperly handles objects in memory,remote code execution
CVE-2020-0961,the Microsoft Office Access Connectivity Engine,,,, improperly handles objects in memory,remote code execution
CVE-2020-0962,the win32k component,,,, improperly provides kernel information,An information disclosure vulnerability
CVE-2020-0963,the Windows GDI component,,,, improperly discloses the contents of its memory,An information disclosure vulnerability
CVE-2020-0964, the way that the Windows Graphics Device Interface (GDI),,,, handles objects in the memory,remote code execution
CVE-2020-0965, the way that Microsoft Windows Codecs Library,,,, handles objects in memory,remoted code execution
CVE-2020-0966, the way that the VBScript engine,,,, handles objects in memory,remote code execution
CVE-2020-0967, the way that the VBScript engine,,,, handles objects in memory,remote code execution
CVE-2020-0968, the way that the scripting engine,,,, handles objects in memory in Internet Explorer,remote code execution
CVE-2020-0969, the way that the Chakra scripting engine,,,, handles objects in memory in Microsoft Edge (HTML-based),remote code execution
CVE-2020-0970, the way that the ChakraCore scripting engine,,,, handles objects in memory,remote code execution
CVE-2020-0971, Microsoft SharePoint when the software,,,, fails to check the source markup of an application package,remote code execution
CVE-2020-0972,Microsoft SharePoint Server,,,, does not properly sanitize a specially crafted web request to an affected SharePoint server,spoofing
CVE-2020-0973,Microsoft SharePoint Server,,,, does not properly sanitize a specially crafted web request to an affected SharePoint server,cross-site-scripting (XSS)
CVE-2020-0974, Microsoft SharePoint when the software,,,, fails to check the source markup of an application package,remote code execution
CVE-2020-0975,Microsoft SharePoint Server,,,, does not properly sanitize a specially crafted web request to an affected SharePoint server,spoofing
CVE-2020-0976,Microsoft SharePoint Server,,,, does not properly sanitize a specially crafted web request to an affected SharePoint server,spoofing
CVE-2020-0977,Microsoft SharePoint Server,,,, does not properly sanitize a specially crafted web request to an affected SharePoint server,spoofing
CVE-2020-0978,Microsoft SharePoint Server,,,, does not properly sanitize a specially crafted web request to an affected SharePoint server,cross-site-scripting (XSS)
CVE-2020-0979, Microsoft Excel software when the software,,,, fails to properly handle objects in memory,remote code execution
CVE-2020-0980, Microsoft Word software when it,,,, fails to properly handle objects in memory,remote code execution
CVE-2020-0982,the Microsoft Windows Graphics Component,,,, improperly handles objects in memory,An information disclosure vulnerability
CVE-2020-0983,the Windows Delivery Optimization service,,,, improperly handles objects in memory,An elevation of privilege vulnerability
CVE-2020-0984,the Microsoft AutoUpdate (MAU) application for Mac,,,, improperly validates updates before executing them,An elevation of privilege vulnerability
CVE-2020-0985,the Windows Update Stack,,,, fails to properly handle objects in memory,An elevation of privilege vulnerability
CVE-2020-0986,the Windows kernel,,,, fails to properly handle objects in memory,An elevation of privilege vulnerability
CVE-2020-0987,the Microsoft Windows Graphics Component,,,, improperly handles objects in memory,An information disclosure vulnerability
CVE-2020-0988,the Windows Jet Database Engine,,,, improperly handles objects in memory,remote code execution
CVE-2020-0989,Windows Mobile Device Management (MDM) Diagnostics,,,, improperly handles junctions,An information disclosure vulnerability
CVE-2020-0991, Microsoft Office software when the software,,,, fails to properly handle objects in memory,remote code execution
CVE-2020-0992,the Windows Jet Database Engine,,,, improperly handles objects in memory,remote code execution
CVE-2020-0993, Windows DNS when it,,,, fails to properly handle queries,denial of service
CVE-2020-0994,the Windows Jet Database Engine,,,, improperly handles objects in memory,remote code execution
CVE-2020-0995,the Windows Jet Database Engine,,,, improperly handles objects in memory,remote code execution
CVE-2020-0996,the Windows Update Stack,,,, fails to properly handle objects in memory,An elevation of privilege vulnerability
CVE-2020-0997,the Windows Camera Codec Pack,,,, improperly handles objects in memory,remote code execution
CVE-2020-0998,the Windows Graphics Component,,,, improperly handles objects in memory,An elevation of privilege vulnerability
CVE-2020-0999,the Windows Jet Database Engine,,,, improperly handles objects in memory,remote code execution
CVE-2020-1000,the Windows kernel,,,, fails to properly handle objects in memory,An elevation of privilege vulnerability
CVE-2020-10001, macOS Big Sur 11.1,,,,,An input validation issue was addressed with improved memory handling. This issue is fixed
CVE-2020-10002, macOS Big Sur 11.0.1,,,,,A logic issue was addressed with improved state management. This issue is fixed
CVE-2020-10003, macOS Big Sur 11.0.1,,,,,
CVE-2020-10004, macOS Big Sur 11.0.1,,,,,A logic issue was addressed with improved state management. This issue is fixed
CVE-2020-10005,put validation,An attacker ,perform denial of service.,,,A resource exhaustion issue was addressed with improved
CVE-2020-10007, macOS Big Sur 11.0.1,,determine kernel memory layout.,,,A logic issue was addressed with improved state management. This issue is fixed
CVE-2020-10008, macOS Big Sur 11.0.1,,access private information.,,,A logic issue was addressed with improved restrictions. This issue is fixed
CVE-2020-10009, macOS Big Sur 11.0.1,,circumvent sandbox restrictions.,,,A logic issue was addressed with improved state management. This issue is fixed
CVE-2020-1001, the way the Windows Push Notification Service,,,, handles objects in memory,An elevation of privilege vulnerability exists
CVE-2020-10010, macOS Big Sur 11.0.1,,,,,A path handling issue was addressed with improved validation. This issue is fixed
CVE-2020-10011, iOS 14.2 and iPadOS 14.2,,,,,An out-of-bounds read was addressed with improved bounds checking. This issue is fixed
CVE-2020-10012, macOS Big Sur 11.0.1,,lead to a cross site scripting attack.,,,An access issue was addressed with improved access restrictions. This issue is fixed
CVE-2020-10013, tvOS 14.0,,,,,A logic issue was addressed with improved state management. This issue is fixed
CVE-2020-10014, the handling of directory paths was addressed with improved path validation,,break out of its sandbox.,,,A parsing issue
CVE-2020-10015, macOS Big Sur 11.1,,,,,An out-of-bounds write issue was addressed with improved bounds checking. This issue is fixed
CVE-2020-10016, macOS Big Sur 11.0.1,,,,,A memory corruption issue was addressed with improved state management. This issue is fixed
CVE-2020-10017,put validation,,,,,An out-of-bounds write was addressed with improved
CVE-2020-1002,the MpSigStub.exe for Defender allows file deletion in arbitrary locations.To exploit the vulnerability,,,,,An elevation of privilege vulnerability
CVE-2020-10022, the Zephyr OS,,result in a denial of service in the best case,,,A malformed JSON payload that is received from an UpdateHub server may trigger memory corruption
CVE-2020-1003,the Windows kernel,,,, fails to properly handle objects in memory,An elevation of privilege vulnerability
CVE-2020-10037, SICAM MMU (All versions < V2.05),,,,,
CVE-2020-10038, SICAM MMU (All versions < V2.05),,,,,
CVE-2020-10039, SICAM MMU (All versions < V2.05),,,,,
CVE-2020-1004,the Windows Graphics Component,,,, improperly handles objects in memory,An elevation of privilege vulnerability
CVE-2020-10040, SICAM MMU (All versions < V2.05),,,,,
CVE-2020-10041, SICAM MMU (All versions < V2.05),,,,,
CVE-2020-10042, SICAM MMU (All versions < V2.05),,,,,
CVE-2020-10043, SICAM MMU (All versions < V2.05),,,,,
CVE-2020-10044, SICAM MMU (All versions < V2.05),,,,,
CVE-2020-10045, SICAM MMU (All versions < V2.05),,,,,
CVE-2020-10048, SIMATIC PCS 7 (All versions),,,,,
CVE-2020-1005,the Microsoft Windows Graphics Component,,,, improperly handles objects in memory,An information disclosure vulnerability
CVE-2020-10052, SIMATIC RTLS Locating Manager (All versions < V2.12),,,,,
CVE-2020-10053, SIMATIC RTLS Locating Manager (All versions < V2.12),,,,,
CVE-2020-10054, SIMATIC RTLS Locating Manager (All versions < V2.12),A local attacker ,lead to a denial-of-service condition of the application service.,,,
CVE-2020-10055, Desigo CC (V4.x),,,,,
CVE-2020-1006, the way the Windows Push Notification Service,,,, handles objects in memory,An elevation of privilege vulnerability exists
CVE-2020-10062, the Zephyr project MQTT packet length decoder can result in memory corruption and possible remote code execution,,result in memory corruption and possible remote code execution,,,An off-by-one error
CVE-2020-10067,teger overflow and bypass security checks performed by system call handlers,,cause a integer overflow and bypass security checks performed by system call handlers,,,malicious userspace application can cause a integer overflow
CVE-2020-1007,the Windows kernel,,,, improperly handles objects in memory,An information disclosure vulnerability
CVE-2020-1008,the Windows Jet Database Engine,,,, improperly handles objects in memory,remote code execution
CVE-2020-1009, the way that the Microsoft Store Install Service,,,, handles file operations in protected locations,An elevation of privilege vulnerability exists
CVE-2020-10093, Lexmark Pro910 series inkjet and other discontinued products.,,,,,cross-site scripting (XSS)
CVE-2020-10094, Lexmark CS31x before LW74.VYL.P273; CS41x before LW74.VY2.P273; CS51x before LW74.VY4.P273; CX310 before LW74.GM2.P273; CX410 & XC2130 before LW74.GM4.P273; CX510 & XC2132 before LW74.GM7.P273; MS310,,,,,cross-site scripting (XSS)
CVE-2020-10096, Zammad 3.0 through 3.2,An attacker ,,,,
CVE-2020-10097, Zammad 3.0 through 3.2,,,,,
CVE-2020-10098, Zammad 3.0 through 3.2,a low-privileged user ,,,,An XSS issue was discovered
CVE-2020-10099, Zammad 3.0 through 3.2,a low-privileged user ,,,,An XSS issue was discovered
CVE-2020-1010, Windows Block Level Backup Engine Service (wbengine) that allows file deletion in arbitrary locations.To exploit the vulnerability,,,,,An elevation of privilege vulnerability exists
CVE-2020-10101, Zammad 3.0 through 3.2,,leads to a crash of the service process.,,,
CVE-2020-10102, Zammad 3.0 through 3.2,,,,,
CVE-2020-10103, Zammad 3.0 through 3.2,a low-privileged user ,,,,An XSS issue was discovered
CVE-2020-10104, Zammad 3.0 through 3.2,,,,,
CVE-2020-10105, Zammad 3.0 through 3.2,,,,,
CVE-2020-1011,the Windows System Assessment Tool,,,, improperly handles file operations,An elevation of privilege vulnerability
CVE-2020-1012, the way that the Wininit.dll,,,, handles objects in memory,An elevation of privilege vulnerability exists
CVE-2020-1013,Microsoft Windows processes group policy updates,,,,,An elevation of privilege vulnerability
CVE-2020-1014, the Microsoft Windows Update Client when it,,,, does not properly handle privileges,An elevation of privilege vulnerability exists
CVE-2020-1015, the way that the User-Mode Power Service (UMPS),,,, handles objects in memory,An elevation of privilege vulnerability exists
CVE-2020-1016,the Windows Push Notification Service,,,, improperly handles objects in memory,An information disclosure vulnerability
CVE-2020-1017, the way the Windows Push Notification Service,,,, handles objects in memory,An elevation of privilege vulnerability exists
CVE-2020-1018,Microsoft Dynamics Business Central/NAV on-premise,a chart page.The attacker ,,by updating the rendering engine the Windows client to properly detect masked fields and render the content as masked., does not properly hide the value of a masked field when showing the records as a chart page.The attacker who successfully exploited the vulnerability could see the information that are in a masked field.The security update addresses the vulnerability by updating the rendering engine the Windows client to properly detect masked fields and render the content as masked.,masked field when showing the records as a chart page.The attacker who successfully exploited the
CVE-2020-10190, MunkiReport before 5.3.0,An authenticated user ,,by crafting a special payload on the /datatables/data endpoint.,,
CVE-2020-10191, MunkiReport before 5.3.0,,,,,
CVE-2020-10192, Munkireport before 5.3.0.3923,,,,,
CVE-2020-1020, Microsoft Windows when the Windows Adobe Type Manager Library,,,, improperly handles a specially-crafted multi-master font - Adobe Type 1 PostScript format.For all systems except Windows 10,remote code execution
CVE-2020-1021, Windows Error Reporting (WER) when WER,,,, handles and executes files,An elevation of privilege vulnerability exists
CVE-2020-10218, Sapplica Sentrifugo 3.2 via the index.php/holidaygroups/add id parameter because of the HolidaydatesController.php addAction function.,,,,,A Blind SQL Injection issue was discovered
CVE-2020-1022, Microsoft Dynamics Business Central,,,,,remote code execution
CVE-2020-10220, rConfig through 3.9.4,,,,,
CVE-2020-10224, admin_add.php in PHPGurukul Online Book Store 1.0,,,,,An unauthenticated file upload vulnerability has been identified
CVE-2020-10225, admin/gallery.php in PHPGurukul Job Portal 1.0,,,,,An unauthenticated file upload vulnerability has been identified
CVE-2020-1023, Microsoft SharePoint when the software,,,, fails to check the source markup of an application package,remote code execution
CVE-2020-10235, Froxlor before 0.10.14,,,,,
CVE-2020-10237, Froxlor through 0.10.15,,,,,
CVE-2020-10238, Joomla! before 3.9.16,,,,,
CVE-2020-10239, Joomla! before 3.9.16,,,,,
CVE-2020-1024, Microsoft SharePoint when the software,,,, fails to check the source markup of an application package,remote code execution
CVE-2020-10240, Joomla! before 3.9.16,,lead to the creation of users with duplicate usernames and/or email addresses.,,,
CVE-2020-10241, Joomla! before 3.9.16,,lead to CSRF.,,,
CVE-2020-10242, Joomla! before 3.9.16,,,,,
CVE-2020-10243, Joomla! before 3.9.16,,leads to a SQL injection vulnerability in the Featured Articles frontend menutype.,,,variable in a SQL statement leads to a SQL injection
CVE-2020-1025,Microsoft SharePoint Server and Skype for Business Server,,,, improperly handle OAuth token validation,An elevation of privilege vulnerability
CVE-2020-10252, ownCloud before 10.4,,,,,
CVE-2020-10254, ownCloud before 10.4,An attacker ,,by displaying its preview.,,
CVE-2020-10256, beta versions of the 1Password command-line tool prior to 0.5.5 and in beta versions of the 1Password SCIM bridge prior to 0.7.3,An attacker ,perform brute-force calculations of encryption keys and thus succeed at decryption.,,,
CVE-2020-1026, the MSR JavaScript Cryptography Library that is caused by multiple bugs in the library�&#8364;&#8482;s Elliptic Curve Cryptography (ECC) implementation.An attacker could potentially abuse these bugs to learn information about a server�&#8364;&#8482;s private ECC key (a key leakage attack) or craft an invalid ECDSA signature that nevertheless passes as valid.The security update addresses the vulnerability by fixing the bugs disclosed in the ECC implementation,,,by fixing the bugs disclosed in the ECC implementation,,Security Feature Bypass
CVE-2020-10263,terface and then they can (i) read Wi-Fi SSID or password,,,by accessing the UART interface and then they can (i) read Wi-Fi SSID or password,,
CVE-2020-1027, the way that the Windows Kernel,,,, handles objects in memory,An elevation of privilege vulnerability exists
CVE-2020-1028,Windows Media Foundation,,,, improperly handles objects in memory,memory corruption
CVE-2020-1029,Connected User Experiences and Telemetry Service,,,, improperly handles file operations,An elevation of privilege vulnerability
CVE-2020-1031, the way that the Windows Server DHCP service,,,, improperly discloses the contents of its memory.To exploit the vulnerability,An information disclosure vulnerability exists
CVE-2020-1032,Hyper-V RemoteFX vGPU on a host server,,,, fails to properly validate input from an authenticated user on a guest operating system,remote code execution
CVE-2020-1033,the Windows kernel,,,, improperly handles objects in memory,An information disclosure vulnerability
CVE-2020-1034, the way that the Windows Kernel,,,, handles objects in memory,An elevation of privilege vulnerability exists
CVE-2020-1035, the way that the VBScript engine,,,, handles objects in memory,remote code execution
CVE-2020-1036,Hyper-V RemoteFX vGPU on a host server,,,, fails to properly validate input from an authenticated user on a guest operating system,remote code execution
CVE-2020-1037, the way that the Chakra scripting engine,,,, handles objects in memory in Microsoft Edge (HTML-based),remote code execution
