CVE-2020-10425,The way URIs are handled in admin/header.php in Chadha PHPKB Standard Multi-Language 9,, allows Reflected XSS (injecting arbitrary web script or HTML) in admin/manage-glossary.php ,by adding a question mark (?) followed by the payload.,,
CVE-2020-10426,The way URIs are handled in admin/header.php in Chadha PHPKB Standard Multi-Language 9,, allows Reflected XSS (injecting arbitrary web script or HTML) in admin/manage-groups.php ,by adding a question mark (?) followed by the payload.,,
CVE-2020-10427,The way URIs are handled in admin/header.php in Chadha PHPKB Standard Multi-Language 9,, allows Reflected XSS (injecting arbitrary web script or HTML) in admin/manage-languages.php ,by adding a question mark (?) followed by the payload.,,
CVE-2020-10428,The way URIs are handled in admin/header.php in Chadha PHPKB Standard Multi-Language 9,, allows Reflected XSS (injecting arbitrary web script or HTML) in admin/manage-news.php ,by adding a question mark (?) followed by the payload.,,
CVE-2020-10429,The way URIs are handled in admin/header.php in Chadha PHPKB Standard Multi-Language 9,, allows Reflected XSS (injecting arbitrary web script or HTML) in admin/manage-settings.php ,by adding a question mark (?) followed by the payload.,,
CVE-2020-10430,The way URIs are handled in admin/header.php in Chadha PHPKB Standard Multi-Language 9,, allows Reflected XSS (injecting arbitrary web script or HTML) in admin/manage-subscribers.php ,by adding a question mark (?) followed by the payload.,,
CVE-2020-10431,The way URIs are handled in admin/header.php in Chadha PHPKB Standard Multi-Language 9,, allows Reflected XSS (injecting arbitrary web script or HTML) in admin/manage-templates.php ,by adding a question mark (?) followed by the payload.,,
CVE-2020-10432,The way URIs are handled in admin/header.php in Chadha PHPKB Standard Multi-Language 9,, allows Reflected XSS (injecting arbitrary web script or HTML) in admin/manage-tickets.php ,by adding a question mark (?) followed by the payload.,,
CVE-2020-10433,The way URIs are handled in admin/header.php in Chadha PHPKB Standard Multi-Language 9,, allows Reflected XSS (injecting arbitrary web script or HTML) in admin/manage-users.php ,by adding a question mark (?) followed by the payload.,,
CVE-2020-10434,The way URIs are handled in admin/header.php in Chadha PHPKB Standard Multi-Language 9,, allows Reflected XSS (injecting arbitrary web script or HTML) in admin/manage-versions.php ,by adding a question mark (?) followed by the payload.,,
CVE-2020-10435,The way URIs are handled in admin/header.php in Chadha PHPKB Standard Multi-Language 9,, allows Reflected XSS (injecting arbitrary web script or HTML) in admin/my-languages.php ,by adding a question mark (?) followed by the payload.,,
CVE-2020-10436,The way URIs are handled in admin/header.php in Chadha PHPKB Standard Multi-Language 9,, allows Reflected XSS (injecting arbitrary web script or HTML) in admin/my-profile.php ,by adding a question mark (?) followed by the payload.,,
CVE-2020-10437,The way URIs are handled in admin/header.php in Chadha PHPKB Standard Multi-Language 9,, allows Reflected XSS (injecting arbitrary web script or HTML) in admin/optimize-database.php ,by adding a question mark (?) followed by the payload.,,
CVE-2020-10438,The way URIs are handled in admin/header.php in Chadha PHPKB Standard Multi-Language 9,, allows Reflected XSS (injecting arbitrary web script or HTML) in admin/reply-ticket.php ,by adding a question mark (?) followed by the payload.,,
CVE-2020-10439,The way URIs are handled in admin/header.php in Chadha PHPKB Standard Multi-Language 9,, allows Reflected XSS (injecting arbitrary web script or HTML) in admin/report-article-discussed.php ,by adding a question mark (?) followed by the payload.,,
CVE-2020-10440,The way URIs are handled in admin/header.php in Chadha PHPKB Standard Multi-Language 9,, allows Reflected XSS (injecting arbitrary web script or HTML) in admin/report-article-mailed.php ,by adding a question mark (?) followed by the payload.,,
CVE-2020-10441,The way URIs are handled in admin/header.php in Chadha PHPKB Standard Multi-Language 9,, allows Reflected XSS (injecting arbitrary web script or HTML) in admin/report-article-monthly.php ,by adding a question mark (?) followed by the payload.,,
CVE-2020-10442,The way URIs are handled in admin/header.php in Chadha PHPKB Standard Multi-Language 9,, allows Reflected XSS (injecting arbitrary web script or HTML) in admin/report-article-popular.php ,by adding a question mark (?) followed by the payload.,,
CVE-2020-10443,The way URIs are handled in admin/header.php in Chadha PHPKB Standard Multi-Language 9,, allows Reflected XSS (injecting arbitrary web script or HTML) in admin/report-article-printed.php ,by adding a question mark (?) followed by the payload.,,
CVE-2020-10444,The way URIs are handled in admin/header.php in Chadha PHPKB Standard Multi-Language 9,, allows Reflected XSS (injecting arbitrary web script or HTML) in admin/report-article-rated.php ,by adding a question mark (?) followed by the payload.,,
CVE-2020-10445,The way URIs are handled in admin/header.php in Chadha PHPKB Standard Multi-Language 9,, allows Reflected XSS (injecting arbitrary web script or HTML) in admin/report-article.php ,by adding a question mark (?) followed by the payload.,,
CVE-2020-10446,The way URIs are handled in admin/header.php in Chadha PHPKB Standard Multi-Language 9,, allows Reflected XSS (injecting arbitrary web script or HTML) in admin/report-category.php ,by adding a question mark (?) followed by the payload.,,
CVE-2020-10447,The way URIs are handled in admin/header.php in Chadha PHPKB Standard Multi-Language 9,, allows Reflected XSS (injecting arbitrary web script or HTML) in admin/report-failed-login.php ,by adding a question mark (?) followed by the payload.,,
CVE-2020-10448,The way URIs are handled in admin/header.php in Chadha PHPKB Standard Multi-Language 9,, allows Reflected XSS (injecting arbitrary web script or HTML) in admin/report-referrers.php ,by adding a question mark (?) followed by the payload.,,
CVE-2020-10449,The way URIs are handled in admin/header.php in Chadha PHPKB Standard Multi-Language 9,, allows Reflected XSS (injecting arbitrary web script or HTML) in admin/report-search.php ,by adding a question mark (?) followed by the payload.,,
CVE-2020-10450,The way URIs are handled in admin/header.php in Chadha PHPKB Standard Multi-Language 9,, allows Reflected XSS (injecting arbitrary web script or HTML) in admin/report-traffic.php ,by adding a question mark (?) followed by the payload.,,
CVE-2020-10451,The way URIs are handled in admin/header.php in Chadha PHPKB Standard Multi-Language 9,, allows Reflected XSS (injecting arbitrary web script or HTML) in admin/report-user.php ,by adding a question mark (?) followed by the payload.,,
CVE-2020-10452,The way URIs are handled in admin/header.php in Chadha PHPKB Standard Multi-Language 9,, allows Reflected XSS (injecting arbitrary web script or HTML) in admin/save-article.php ,by adding a question mark (?) followed by the payload.,,
CVE-2020-10453,The way URIs are handled in admin/header.php in Chadha PHPKB Standard Multi-Language 9,, allows Reflected XSS (injecting arbitrary web script or HTML) in admin/search-users.php ,by adding a question mark (?) followed by the payload.,,
CVE-2020-10454,The way URIs are handled in admin/header.php in Chadha PHPKB Standard Multi-Language 9,, allows Reflected XSS (injecting arbitrary web script or HTML) in admin/sitemap-generator.php ,by adding a question mark (?) followed by the payload.,,
CVE-2020-10455,The way URIs are handled in admin/header.php in Chadha PHPKB Standard Multi-Language 9,, allows Reflected XSS (injecting arbitrary web script or HTML) in admin/translate.php ,by adding a question mark (?) followed by the payload.,,
CVE-2020-10456,The way URIs are handled in admin/header.php in Chadha PHPKB Standard Multi-Language 9,, allows Reflected XSS (injecting arbitrary web script or HTML) in admin/trash-box.php ,by adding a question mark (?) followed by the payload.,,
CVE-2020-10540,Untis WebUntis before 2020.9.6,, allows CSRF for certain combinations of rights and modules.,,,
CVE-2020-10541,Zoho ManageEngine OpManager before 12.4.179,, allows remote code execution,via a specially crafted Mail Server Settings v1 API request. This was fixed in 12.5.108.,,
CVE-2020-10543,Perl before 5.30.3 on 32-bit platforms,, allows a heap-based buffer overflow because nested regular expression quantifiers have an integer overflow.,,,
CVE-2020-10546,rConfig 3.9.4 and previous versions,," has unauthenticated compliancepolicies.inc.php SQL injection. Because, by default, nodes' passwords are stored in cleartext, this vulnerability leads to lateral movement, granting an attacker access to monitored network devices.",,,
CVE-2020-10547,rConfig 3.9.4 and previous versions,," has unauthenticated compliancepolicyelements.inc.php SQL injection. Because, by default, nodes' passwords are stored in cleartext, this vulnerability leads to lateral movement, granting an attacker access to monitored network devices.",,,
CVE-2020-10548,rConfig 3.9.4 and previous versions,," has unauthenticated devices.inc.php SQL injection. Because, by default, nodes' passwords are stored in cleartext, this vulnerability leads to lateral movement, granting an attacker access to monitored network devices.",,,
CVE-2020-10549,rConfig 3.9.4 and previous versions,," has unauthenticated snippets.inc.php SQL injection. Because, by default, nodes' passwords are stored in cleartext, this vulnerability leads to lateral movement, granting an attacker access to monitored network devices.",,,
CVE-2020-10568,The sitepress-multilingual-cms (WPML) plugin before 4.3.7-b.2 for WordPress,, has CSRF due to a loose comparison. This leads to remote code execution in includes/class-wp-installer.php,via a series of requests that leverage unintended comparisons of integers to strings.,,
CVE-2020-10595,pam-krb5 before 4.9,," has a buffer overflow that might cause remote code execution in situations involving supplemental prompting by a Kerberos library. It may overflow a buffer provided by the underlying Kerberos library by a single '\0' byte if an attacker responds to a prompt with an answer of a carefully chosen length. The effect may range from heap corruption to stack corruption depending on the structure of the underlying Kerberos library, with unknown effects but possibly including code execution. This code path is not used for normal authentication, but only when the Kerberos library does supplemental prompting, such as with PKINIT or when using the non-standard no_prompt PAM configuration option.",,,
CVE-2020-10607,"In Advantech WebAccess, Versions 8.4.2 and prior. A stack-based buffer overflow vulnerability caused by a lack of proper validation of the length of user-supplied data may",, allow remote code execution.,,,
CVE-2020-10638,"Advantech WebAccess Node, Version 8.4.4 and prior, Version 9.0.0. Multiple heap-based buffer overflow vulnerabilities exist caused by a lack of proper validation of the length of user-supplied data, which may",, allow remote code execution.,,,
CVE-2020-10659,Entrust Entelligence Security Provider (ESP) before 10.0.60 on Windows,, has an invalid certificate chain.,," mishandles errors during SSL Certificate Validation, leading to situations where (for example) a user continues to interact with a web site that",
CVE-2020-10660,"HashiCorp Vault and Vault Enterprise versions 0.9.0 through 1.3.3 may, under certain circumstances, have an Entity's Group membership inadvertently include Groups the Entity no longer",, has permissions to. Fixed in 1.3.4.,,,
CVE-2020-10663,"The JSON gem through 2.2.0 for Ruby, as used in Ruby 2.4 through 2.4.9, 2.5 through 2.5.7, and 2.6 through 2.6.5,",," has an Unsafe Object Creation Vulnerability. This is quite similar to CVE-2013-0269, but does not rely on poor garbage-collection behavior within Ruby. Specifically, use of JSON parsing methods can lead to creation of a malicious object within the interpreter, with adverse effects that are application-dependent.",,,
CVE-2020-10664,The IGMP component in VxWorks 6.8.3 IPNET CVE patches created in 2019,, has a NULL Pointer Dereference.,,,
CVE-2020-10681,The Filemanager in CMS Made Simple 2.2.13,, has stored XSS,"via a .pxd file, as demonstrated by m1_files[] to admin/moduleinterface.php.",,
CVE-2020-10690,There is a use-after-free in kernel versions before 5.5 due to a race condition between the release of ptp_clock and cdev while resource deallocation. ,,,,, a use-after-free
CVE-2020-10790,openITCOCKPIT before 3.7.3,," has unnecessary files (such as Lodash files) under the web root, which leads to XSS.",,,
CVE-2020-10799,The svglib package through 0.9.3 for Python,, allows XXE attacks,via an svg2rlg call.,,
CVE-2020-10802,"In phpMyAdmin 4.x before 4.9.5 and 5.x before 5.0.2, a SQL injection vulnerability",, has been discovered where certain parameters are not properly escaped when generating certain queries for search actions in libraries/classes/Controllers/Table/TableSearchController.php. An attacker can generate a crafted database or table name. The attack can be performed if a user attempts certain search operations on the malicious database or table.,,,
CVE-2020-10807,auth_svc in Caldera before 2.6.5,, allows authentication bypass (for REST API requests),"via a forged """"localhost"""" string in the HTTP Host header.",,
CVE-2020-10817,The custom-searchable-data-entry-system (aka Custom Searchable Data Entry System) plugin through 1.7.1 for WordPress,, allows SQL Injection. NOTE: this product is discontinued.,,,
CVE-2020-10818,Artica Proxy 4.26,, allows remote command execution for an authenticated user,"via shell metacharacters in the """"Modify the hostname"""" field.",,
CVE-2020-10819,Nagios XI 5.6.11,, allows XSS,via the includes/components/ldap_ad_integration/ username parameter.,,
CVE-2020-10820,Nagios XI 5.6.11,, allows XSS,via the includes/components/ldap_ad_integration/ password parameter.,,
CVE-2020-10821,Nagios XI 5.6.11,, allows XSS,via the account/main.php theme parameter.,,
CVE-2020-10832,An issue was discovered on Samsung mobile devices with P(9.0) (Exynos chipsets) software. Kernel Wi-Fi drivers,," allow out-of-bounds Read or Write operations (e.g., a buffer overflow). The Samsung IDs are SVE-2019-16125, SVE-2019-16134, SVE-2019-16158, SVE-2019-16159, SVE-2019-16319, SVE-2019-16320, SVE-2019-16337, SVE-2019-16464, SVE-2019-16465, SVE-2019-16467 (March 2020).",,,
CVE-2020-10836,"An issue was discovered on Samsung mobile devices with O(8.x), P(9.0), and Q(10.0) (Exynos chipsets) software. The Widevine Trustlet",, allows read and write operations on arbitrary memory locations. The Samsung ID is SVE-2019-15873 (February 2020).,,,
CVE-2020-10837,An issue was discovered on Samsung mobile devices with P(9.0) and Q(10.0) (with TEEGRIS) software. The Esecomm Trustlet,, allows a stack overflow and arbitrary code execution. The Samsung ID is SVE-2019-15984 (February 2020).,,,
CVE-2020-10838,An issue was discovered on Samsung mobile devices with P(9.0) and Q(10.0) software. PROCA,, allows a use-after-free and arbitrary code execution. The Samsung ID is SVE-2019-16132 (February 2020).,,,
CVE-2020-10849,"An issue was discovered on Samsung mobile devices with O(8.x), P(9.0), and Q(10.0) (Exynos7885, Exynos8895, and Exynos9810 chipsets) software. The Gatekeeper trustlet",, allows a brute-force attack on the screen lock password. The Samsung ID is SVE-2019-14575 (January 2020).,,,
CVE-2020-10850,"An issue was discovered on Samsung mobile devices with O(8.x), P(9.0), and Q(10.0) (Exynos chipsets) software. The secure bootloade",," has a buffer overflow of the USB buffer, leading to arbitrary code execution. The Samsung ID is SVE-2019-15872 (January 2020).",,,
CVE-2020-10859,Zoho ManageEngine Desktop Central before 10.0.484,, allows authenticated arbitrary file writes during ZIP archive extraction,via Directory Traversal in a crafted AppDependency API request.,,
CVE-2020-10878,Perl before 5.30.3,," has an integer overflow related to mishandling of a """"PL_regkind[OP(n)] == NOTHING"""" situation. A crafted regular expression could lead to malformed bytecode with a possibility of instruction injection.",,,
CVE-2020-10935,Zulip Server before 2.1.3,, allows XSS,"via a Markdown link, with resultant account takeover.",,
CVE-2020-10936,Sympa before 6.2.56,, allows privilege escalation.,,,
CVE-2020-10938,GraphicsMagick before 1.3.35,, has an integer overflow and resultant heap-based buffer overflow in HuffmanDecodeImage in magick/compress.c.,,,
CVE-2020-10939,"Insecure, default path permissions in PHOENIX CONTACT PC WORX SRT through 1.14",, allow for local privilege escalation.,,,
CVE-2020-10947,Mac Endpoint for Sophos Central before 9.9.6 and Mac Endpoint for Sophos Home before 2.2.6,, allow Privilege Escalation.,,,
CVE-2020-10951,Western Digital My Cloud Home and ibi devices before 2.2.0,, allow clickjacking on sign-in pages.,,,
CVE-2020-10963,FrozenNode Laravel-Administrator through 5.0.12,, allows unrestricted file upload (and consequently Remote Code Execution),via admin/tips_image/image/file_upload image upload with PHP content within a GIF image that has the .php extension. NOTE: this product is discontinued.,,
CVE-2020-10982,Gambio GX before 4.0.1.0,, allows SQL Injection in admin/gv_mail.php.,,,
CVE-2020-10983,Gambio GX before 4.0.1.0,, allows SQL Injection in admin/mobile.php.,,,
CVE-2020-10984,Gambio GX before 4.0.1.0,, allows admin/admin.php CSRF.,,,
CVE-2020-10985,Gambio GX before 4.0.1.0,, allows XSS in admin/coupon_admin.php.,,,
CVE-2020-10991,Mulesoft APIkit through 1.3.0,, allows XXE because of validation/RestXmlSchemaValidator.java,,,
CVE-2020-10993,Osmand through 2.0.0,, allow XXE because of binary/BinaryMapIndexReader.java.,,,
CVE-2020-11002,dropwizard-validation before versions 2.0.3 and 1.3.21,," has a remote code execution vulnerability. A server-side template injection was identified in the self-validating feature enabling attackers to inject arbitrary Java EL expressions, leading to Remote Code Execution (RCE) vulnerability. If you are using a self-validating bean an upgrade to Dropwizard 1.3.21/2.0.3 or later is strongly recommended. The changes introduced in Dropwizard 1.3.19 and 2.0.2 for CVE-2020-5245 unfortunately did not fix the underlying issue completely. The issue has been fixed in dropwizard-validation 1.3.21 and 2.0.3 or later. We strongly recommend upgrading to one of these versions.",,,
CVE-2020-11003,Oasis before version 2.15.0,," has a potential DNS rebinding or CSRF vulnerability. If you're running a vulnerable application on your computer and an attacker can trick you into visiting a malicious website, they could use DNS rebinding and CSRF attacks to read/write to vulnerable applications. This has been patched in 2.15.0.",,,
CVE-2020-11004,"SQL Injection was discovered in Admidio before version 3.3.13. The main cookie parameter is concatenated into a SQL query without any input validation/sanitization, thus an attacker without logging in, can send a GET request with arbitrary SQL queries appended to the cookie parameter and execute SQL queries. The vulnerability impacts the confidentiality of the system. This",, has been patched in version 3.3.13.,,,
CVE-2020-11005,"The WindowsHello open source library (NuGet HaemmerElectronics.SeppPenner.WindowsHello), before version 1.0.4,",," has a vulnerability where encrypted data could potentially be decrypted without needing authentication. If the library is used to encrypt text and write the output to a txt file, another executable could be able to decrypt the text using the static method NCryptDecrypt from this same library without the need to use Windows Hello Authentication again. This has been patched in version 1.0.4.",,,
CVE-2020-11006,"In Shopizer before version 2.11.0, a script can be injected in various forms and saved in the database, then executed",, has been patched in version 2.11.0.,, when information is fetched from backend. This,
CVE-2020-11007,"In Shopizer before version 2.11.0,",, has been patched in version 2.11.0.,, using API or Controller based versions negative quantity is not adequately validated hence creating incorrect shopping cart and order total. This vulnerability makes it possible to create a negative total in the shopping cart. This,
CVE-2020-11012,"MinIO versions before RELEASE.2020-04-23T00-58-49Z have an authentication bypass issue in the MinIO admin API. Given an admin access key, it is possible to perform admin API operations i.e. creating new service accounts for existing access keys - without knowing the admin secret key. This",, has been fixed and released in version RELEASE.2020-04-23T00-58-49Z.,,,
CVE-2020-11013,Their is an information disclosure vulnerability in Helm from version 3.1.0 and before version 3.2.0. `lookup` is a Helm template function introduced in Helm v3. It is able to lookup resources in the cluster to check for the existence of specific resources and get details about them. This can be used as part of the process to render templates. The documented behavior of `helm template` states that it,, has been fixed in Helm 3.2.0,," does not attach to a remote cluster. However, a the recently added `lookup` template function circumvents this restriction and connects to the cluster even during `helm template` and `helm install|update|delete|rollback --dry-run`. The user is not notified of this behavior. Running `helm template` should not make calls to a cluster. This is different from `install`, which is presumed to have access to a cluster in order to load resources into Kubernetes. Helm 2 is unaffected by this vulnerability. A malicious chart author could inject a `lookup` into a chart that, when rendered through `helm template`, performs unannounced lookups against the cluster a user&#39;s `KUBECONFIG` file points to. This information can then be disclosed via the output of `helm template`. This issue",
CVE-2020-11014,Electron-Cash-SLP before version 3.6.2,," has a vulnerability. All token creators that use the """"Mint Tool"""" feature of the Electron Cash SLP Edition are at risk of sending the minting authority baton to the wrong SLP address. Sending the mint baton to the wrong address will give another party the ability to issue new tokens or permanently destroy future minting capability. This is fixed version 3.6.2.",,,
CVE-2020-11016,IntelMQ Manager from version 1.1.0 and before version 2.1.1,," has a vulnerability where the backend incorrectly handled messages given by user-input in the """"send"""" functionality of the Inspect-tool of the Monitor component. An attacker with access to the IntelMQ Manager could possibly use this issue to execute arbitrary code with the privileges of the webserver. Version 2.1.1 fixes the vulnerability.",,,
CVE-2020-11018,"In FreeRDP less than or equal to 2.0.0, a possible resource exhaustion vulnerability can be performed. Malicious clients could trigger out of bound reads causing memory allocation with random size. This",, has been fixed in 2.1.0.,,,
CVE-2020-11019,"In FreeRDP less than or equal to 2.0.0,",, has been fixed in 2.1.0.,," when running with logger set to """"WLOG_TRACE"""", a possible crash of application could occur due to a read of an invalid array index. Data could be printed as string to local terminal. This",
CVE-2020-11024,"In Moonlight iOS/tvOS before 4.0.1, the pairing process is vulnerable to a man-in-the-middle attack. The bug",, has been fixed in Moonlight v4.0.1 for iOS and tvOS.,,,
CVE-2020-11026,"In affected versions of WordPress, files with a specially crafted name",," has been patched in version 5.4.1, along with all the previously affected versions","via a minor release (5.3.3, 5.2.6, 5.1.5, 5.0.9, 4.9.14, 4.8.13, 4.7.17, 4.6.18, 4.5.21, 4.4.22, 4.3.23, 4.2.27, 4.1.30, 4.0.30, 3.9.31, 3.8.33, 3.7.33).", when uploaded to the Media section can lead to script execution upon accessing the file. This requires an authenticated user with privileges to upload files. This,
CVE-2020-11027,"In affected versions of WordPress, a password reset link emailed to a user",," has been patched in version 5.4.1, along with all the previously affected versions","via a minor release (5.3.3, 5.2.6, 5.1.5, 5.0.9, 4.9.14, 4.8.13, 4.7.17, 4.6.18, 4.5.21, 4.4.22, 4.3.23, 4.2.27, 4.1.30, 4.0.30, 3.9.31, 3.8.33, 3.7.33).", does not expire upon changing the user password. Access would be needed to the email account of the user by a malicious party for successful execution. This,
CVE-2020-11028,"In affected versions of WordPress, some private posts, which were previously public, can result in unauthenticated disclosure under a specific set of conditions. This",," has been patched in version 5.4.1, along with all the previously affected versions","via a minor release (5.3.3, 5.2.6, 5.1.5, 5.0.9, 4.9.14, 4.8.13, 4.7.17, 4.6.18, 4.5.21, 4.4.22, 4.3.23, 4.2.27, 4.1.30, 4.0.30, 3.9.31, 3.8.33, 3.7.33).",,
CVE-2020-11029,"In affected versions of WordPress, a vulnerability in the stats() method of class-wp-object-cache.php can be exploited to execute cross-site scripting (XSS) attacks. This",," has been patched in version 5.4.1, along with all the previously affected versions","via a minor release (5.3.3, 5.2.6, 5.1.5, 5.0.9, 4.9.14, 4.8.13, 4.7.17, 4.6.18, 4.5.21, 4.4.22, 4.3.23, 4.2.27, 4.1.30, 4.0.30, 3.9.31, 3.8.33, 3.7.33).",,
CVE-2020-11030,"In affected versions of WordPress, a special payload can be crafted that can lead to scripts getting executed within the search block of the block editor. This requires an authenticated user with the ability to add content. This",," has been patched in version 5.4.1, along with all the previously affected versions","via a minor release (5.3.3, 5.2.6, 5.1.5, 5.0.9, 4.9.14, 4.8.13, 4.7.17, 4.6.18, 4.5.21, 4.4.22, 4.3.23, 4.2.27, 4.1.30, 4.0.30, 3.9.31, 3.8.33, 3.7.33).",,
CVE-2020-11034,"In GLPI before version 9.4.6, there is a vulnerability that",, allows bypassing the open redirect protection based which is based on a regexp. This is fixed in version 9.4.6.,,,
CVE-2020-11037,"In Wagtail before versions 2.7.2 and 2.8.2, a potential timing attack exists on pages or documents that have been protected with a shared password through Wagtail's """"Privacy"""" controls. This password check is performed through a character-by-character string comparison, and so an attacker who is able to measure the time taken by this check to a high degree of accuracy could potentially",," has been patched in 2.7.3, 2.8.2, 2.9.",," use timing differences to gain knowledge of the password. This is understood to be feasible on a local network, but not on the public internet. Privacy settings that restrict access to pages/documents on a per-user or per-group basis (as opposed to a shared password) are unaffected by this vulnerability. This",
CVE-2020-11038,"In FreeRDP less than or equal to 2.0.0, an Integer Overflow to Buffer Overflow exists. When",, has been patched in 2.1.0.,," using /video redirection, a manipulated server can instruct the client to allocate a buffer with a smaller size than requested due to an integer overflow in size calculation. With later messages, the server can manipulate the client to write data out of bound to the previously allocated buffer. This",
CVE-2020-11039,"In FreeRDP less than or equal to 2.0.0,",, has been patched in 2.1.0.,, when using a manipulated server with USB redirection enabled (nearly) arbitrary memory can be read and written due to integer overflows in length checks. This,
CVE-2020-11040,"In FreeRDP less than or equal to 2.0.0, there is an out-of-bound data read from memory in clear_decompress_subcode_rlex, visualized on screen as color. This",, has been patched in 2.1.0.,,,
CVE-2020-11041,"In FreeRDP less than or equal to 2.0.0, an outside controlled array index is used unchecked for data used as configuration for sound backend (alsa, oss, pulse, ...). The most likely outcome is a crash of the client instance followed by no or distorted sound or a session disconnect. If a user cannot upgrade to the patched version, a workaround is to disable sound for the session. This",, has been patched in 2.1.0.,,,
CVE-2020-11043,"In FreeRDP less than or equal to 2.0.0, there is an out-of-bounds read in rfx_process_message_tileset. Invalid data fed to RFX decoder results in garbage on screen (as colors). This",, has been patched in 2.1.0.,,,
CVE-2020-11044,"In FreeRDP greater than 1.2 and before 2.0.0, a double free in update_read_cache_bitmap_v3_order crashes the client application if corrupted data from a manipulated server is parsed. This",, has been patched in 2.0.0.,,,
CVE-2020-11047,"In FreeRDP after 1.1 and before 2.0.0, there is an out-of-bounds read in autodetect_recv_bandwidth_measure_results. A malicious server can extract up to 8 bytes of client memory with a manipulated message by providing a short input and reading the measurement result data. This",, has been patched in 2.0.0.,,,
CVE-2020-11048,"In FreeRDP after 1.0 and before 2.0.0, there is an out-of-bounds read. It only",, allows to abort a session. No data extraction is possible. This has been fixed in 2.0.0.,,,
CVE-2020-11049,"In FreeRDP after 1.1 and before 2.0.0, there is an out-of-bound read of client memory that is then passed on to the protocol parser. This",, has been patched in 2.0.0.,,,
CVE-2020-11050,"In Java-WebSocket less than or equal to 1.4.1, there is an Improper Validation of Certificate with Host Mismatch where WebSocketClient",, has been patched in 1.5.0.,, does not perform SSL hostname validation. This,
CVE-2020-11051,"In Wiki.js before 2.3.81, there is a stored XSS in the Markdown editor. An editor with write access to a page,",, has been patched in 2.3.81.,," using the Markdown editor, could inject an XSS payload into the content. If another editor (with write access as well) load the same page into the Markdown editor, the XSS payload will be executed as part of the preview panel. The rendered result does not contain the XSS payload as it is stripped by the HTML Sanitization security module. This vulnerability only impacts editors loading the malicious page in the Markdown editor. This",
CVE-2020-11052,"In Sorcery before 0.15.0, there is a brute force vulnerability",, has been patched in 0.15.0.,," when using password authentication via Sorcery. The brute force protection submodule will prevent a brute force attack for the defined lockout period, but once expired, protection will not be re-enabled until a user or malicious actor logs in successfully. This does not affect users that do not use the built-in brute force protection submodule, nor users that use permanent account lockout. This",
CVE-2020-11054,"In qutebrowser versions less than 1.11.1, reloading a page with certificate errors shows a green URL. After a certificate error was overridden by the user, qutebrowser displays the URL as yellow (colors.statusbar.url.warn.fg). However,",," has seen a certificate error prompt at this point (or set content.ssl_strict to false, which is not recommended), this could still provide a false sense of security. This has been fixed in 1.11.1 and 1.12.0. All versions of qutebrowser are believed to be affected, though versions before v0.11.x couldn't be tested. Backported patches for older versions (greater than or equal to 1.4.0 and less than or equal to 1.10.2) are available, but no further releases are planned.",," when the affected website was subsequently loaded again, the URL was mistakenly displayed as green (colors.statusbar.url.success_https). While the user already",
CVE-2020-11055,"In BookStack greater than or equal to 0.18.0 and less than 0.29.2, there is an XSS vulnerability in comment creation. A user with permission to",, has been fixed in 0.29.2.,," create comments could POST HTML directly to the system to be saved in a comment, which would then be executed/displayed to others users viewing the comment. Through this vulnerability custom JavaScript code could be injected and therefore ran on other user machines. This most impacts scenarios where not-trusted users are given permission to create comments. This",
CVE-2020-11056,"In Sprout Forms before 3.9.0, there is a potential Server-Side Template Injection vulnerability",, has been fixed in 3.9.0.,, when using custom fields in Notification Emails which could lead to the execution of Twig code. This,
CVE-2020-11057,"In XWiki Platform 7.2 through 11.10.2, registered users without scripting/programming permissions are able to execute python/groovy scripts while editing personal dashboards. This",," has been fixed 11.3.7 , 11.10.3 and 12.0.",,,
CVE-2020-11058,"In FreeRDP after 1.1 and before 2.0.0, a stream out-of-bounds seek in rdp_read_font_capability_set could lead to a later out-of-bounds read. As a result, a manipulated client or server might force a disconnect due to an invalid data read. This",, has been fixed in 2.0.0.,,,
CVE-2020-11059,"In AEgir greater than or equal to 21.7.0 and less than 21.10.1, aegir publish and aegir build may leak secrets from environment variables in the browser bundle published to npm. This",, has been fixed in 21.10.1.,,,
CVE-2020-11062,"In GLPI after 0.68.1 and before 9.4.6, multiple reflexive XSS occur in Dropdown endpoints due to an invalid Content-Type. This",, has been fixed in version 9.4.6.,,,
CVE-2020-11064,"In TYPO3 CMS greater than or equal to 9.0.0 and less than 9.5.17 and greater than or equal to 10.0.0 and less than 10.4.2, it",, has been discovered that HTML placeholder attributes containing data of other database records are vulnerable to cross-site scripting. A valid backend user account is needed to exploit this vulnerability. This has been fixed in 9.5.17 and 10.4.2.,,,
CVE-2020-11065,"In TYPO3 CMS greater than or equal to 9.5.12 and less than 9.5.17, and greater than or equal to 10.2.0 and less than 10.4.2, it",, has been discovered that link tags generated by typolink functionality are vulnerable to cross-site scripting; properties being assigned as HTML attributes have not been parsed correctly. This has been fixed in 9.5.17 and 10.4.2.,,,
